datetime,cpu,mem
Wed Oct 26 16:23:53 GMT 2022,4,1324831
Wed Oct 26 16:23:54 GMT 2022,4,1345845
Wed Oct 26 16:23:55 GMT 2022,16,1368971
Wed Oct 26 16:23:57 GMT 2022,16,1378960
Wed Oct 26 16:23:58 GMT 2022,16,1383738
Wed Oct 26 16:23:59 GMT 2022,16,1385104
Wed Oct 26 16:24:00 GMT 2022,44,1384337
Wed Oct 26 16:24:02 GMT 2022,44,1384058
Wed Oct 26 16:24:03 GMT 2022,44,1388523
