Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
80,2602116,5,2298868,903359,14,57
182,2618192,84,4292134,2896625,88,70
282,2601912,186,5680728,4285219,190,83
383,2613484,287,6104558,4709049,291,79
486,2628836,387,4810263,3414754,391,61
586,2631212,490,4799764,3404255,494,78
687,2638404,588,5173350,3777841,591,37
788,2643312,693,2881291,1485782,699,37
889,2595736,796,2695607,1300098,804,42
988,2595752,898,2525788,1130279,906,45
1092,2595556,991,2464902,1069393,993,32
1189,2595608,1103,2182124,786615,1107,36
1290,2595412,1192,2430433,1034924,1194,36
1390,2595660,1292,2031824,636315,1295,34
1490,2595660,1393,2120496,724987,1396,31
1591,2596208,1493,2247708,852199,1497,34
1691,2596208,1594,1933987,538478,1597,30
1792,2606812,1694,2020669,625160,1698,31
1892,2609812,1795,2776741,1381232,1797,56
1993,2612668,1895,3322876,1927367,1898,37
,,1996,2313155,917646,,
