Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
79,2590420,6,2637158,738635,14,53
180,2579704,83,3948938,2050415,87,56
281,2597008,183,3939918,2041395,186,51
382,2611096,284,3857489,1958966,289,61
482,2602916,385,4329189,2430666,389,55
583,2590432,486,3973796,2075273,491,51
683,2586168,586,3280440,1381917,589,62
784,2586664,686,3761990,1863467,688,26
884,2587144,786,2057205,158682,789,27
985,2587144,887,2408803,510280,889,36
1086,2586948,988,2050299,151776,990,34
1187,2587444,1095,2604278,705755,1103,41
1287,2587480,1195,2724701,826178,1203,38
1388,2588268,1296,2457732,559209,1303,38
1490,2588032,1397,2597108,698585,1403,37
1588,2587936,1502,2603691,705168,1506,36
1689,2588896,1591,2142542,244019,1594,32
1789,2588948,1692,1927891,29368,1695,27
1890,2600232,1792,2333149,434626,1797,35
1990,2610788,1894,2620762,722239,1898,53
2091,2639112,1994,2850912,952389,1998,38
2191,2624180,2095,2873804,975281,2098,44
,,2193,2618031,719508,2196,50
