Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
27,2595252,36,3117381,1910827,43,70
126,2622740,131,5517285,4310731,137,83
227,2643576,232,6033945,4827391,239,71
329,2656792,333,4881964,3675410,338,64
428,2658000,433,4578056,3371502,437,73
529,2646816,531,3886376,2679822,534,46
628,2652572,631,2542097,1335543,633,35
729,2658308,733,2959432,1752878,735,46
830,2665252,833,3022494,1815940,835,44
931,2671644,933,2808860,1602306,935,43
1031,2623148,1034,2236721,1030167,1037,33
1132,2622952,1134,1892557,686003,1137,28
1233,2623128,1235,2123493,916939,1238,34
1336,2622992,1351,1696908,490354,1363,36
1436,2622992,1448,2389255,1182701,1453,36
1534,2624036,1537,2229551,1022997,,
