datetime,cpu,mem
Wed Oct 26 01:36:21 GMT 2022,5.9,1342962
Wed Oct 26 01:36:23 GMT 2022,4.9,1294845
Wed Oct 26 01:36:24 GMT 2022,4.9,1358464
Wed Oct 26 01:36:25 GMT 2022,4.9,1360533
