Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
7,2539808,10,4591515,2782221,13,65
90,2544316,93,4697685,2888391,96,73
188,2550076,191,4349599,2540305,193,45
288,2555960,291,2895006,1085712,293,39
389,2561168,391,2279742,470448,393,33
489,2567860,491,2222381,413087,494,33
590,2574112,592,2437484,628190,595,37
690,2500468,692,2272572,463278,695,34
790,2500716,793,1362880,0,795,25
893,2500672,905,1267232,0,914,27
993,2500596,1003,1349950,0,1014,28
1094,2500596,1105,1324302,0,1115,28
1195,2500596,1207,1214726,0,1219,27
1296,2500648,1308,1258466,0,1320,30
1397,2500896,1409,1279526,0,1419,29
1497,2500948,1507,1292077,0,1519,26
1598,2501000,1610,1282521,0,1622,27
1698,2501248,1708,1305649,0,1718,25
1799,2501248,1809,1321970,0,1819,27
1900,2501372,1912,1345590,0,1925,30
2000,2501464,2011,1313100,0,2023,30
2100,2501464,2109,1366272,0,2119,28
2201,2501712,2211,1242694,0,2223,23
2301,2501516,2312,1311835,0,2321,25
2402,2500056,2412,1756009,0,2421,27
2504,2500108,2517,1405123,0,2530,28
2605,2500108,2619,1381560,0,2629,30
2704,2500356,2714,1544565,0,2725,28
2804,2501340,2814,1971428,162134,2819,28
2903,2501340,2906,1785005,0,2908,22
3003,2500936,3005,1801608,0,3008,26
3103,2501032,3106,1790706,0,3112,25
3204,2501084,3210,1792175,0,3215,25
3305,2505100,3310,1770665,0,3316,29
3406,2505152,3412,1522051,0,3417,25
3506,2505152,3512,1721807,0,3518,25
3607,2504956,3613,1744428,0,3620,26
3708,2504956,3714,1609396,0,3721,28
3808,2505052,3815,1549552,0,3821,25
3909,2505616,3917,1860102,50808,3928,38
4010,2505880,4019,3603271,1793977,4027,57
4109,2510528,4112,3680674,1871380,4114,53
4210,2525084,4214,4565272,2755978,4224,88
4310,2523732,4314,6122630,4313336,4317,85
4411,2527892,4414,6038058,4228764,4420,81
4511,2521236,4514,5190104,3380810,4517,70
4611,2513660,4615,4461866,2652572,4618,56
4712,2511416,4714,3197340,1388046,4717,42
4812,2507196,4815,2552706,743412,4818,38
4913,2508044,4916,1793470,0,4920,20
5013,2504612,5016,1634052,0,5018,23
5113,2506464,5116,2528051,718757,5119,34
5213,2506336,5216,1634433,0,5219,24
5314,2506896,5316,1889913,80619,5321,25
5414,2506948,5417,1869577,60283,5419,26
5514,2507196,5520,1663114,0,5526,23
5615,2507248,5621,1897620,88326,5627,30
5717,2516388,5727,2630696,821402,5730,27
5819,2517716,5826,1194800,0,5830,16
5918,2521492,5926,2046066,236772,5929,32
6017,2526504,6021,2074072,264778,6025,37
6118,2521992,,,,,
