datetime,cpu,mem
Wed Oct 26 18:50:26 GMT 2022,0,1378275
Wed Oct 26 18:50:27 GMT 2022,-8.1,1378022
Wed Oct 26 18:50:28 GMT 2022,-8.1,1400708
Wed Oct 26 18:50:29 GMT 2022,-8.1,1400710
Wed Oct 26 18:50:31 GMT 2022,-8.1,1400474
Wed Oct 26 18:50:32 GMT 2022,-8.1,1403274
Wed Oct 26 18:50:33 GMT 2022,39,1414435
Wed Oct 26 18:50:35 GMT 2022,39,1407119
Wed Oct 26 18:50:36 GMT 2022,39,1407411
Wed Oct 26 18:50:37 GMT 2022,39,1408172
Wed Oct 26 18:50:38 GMT 2022,33,1388423
Wed Oct 26 18:50:40 GMT 2022,33,1388731
Wed Oct 26 18:50:41 GMT 2022,33,1388503
Wed Oct 26 18:50:42 GMT 2022,33,1388543
Wed Oct 26 18:50:43 GMT 2022,33,1390239
Wed Oct 26 18:50:45 GMT 2022,28,1388735
Wed Oct 26 18:50:46 GMT 2022,28,1388807
Wed Oct 26 18:50:47 GMT 2022,28,1388895
Wed Oct 26 18:50:49 GMT 2022,28,1390467
Wed Oct 26 18:50:50 GMT 2022,28,1389007
Wed Oct 26 18:50:51 GMT 2022,28,1389033
Wed Oct 26 18:50:53 GMT 2022,28,1389202
Wed Oct 26 18:50:54 GMT 2022,28,1390518
Wed Oct 26 18:50:55 GMT 2022,29,1389098
Wed Oct 26 18:50:57 GMT 2022,29,1389371
