datetime,cpu,mem
Wed Oct 26 19:06:23 GMT 2022,38,1356065
Wed Oct 26 19:06:25 GMT 2022,0,1356247
Wed Oct 26 19:06:26 GMT 2022,0,1364476
Wed Oct 26 19:06:27 GMT 2022,0,1364503
Wed Oct 26 19:06:29 GMT 2022,0,1371424
Wed Oct 26 19:06:30 GMT 2022,37,1367353
Wed Oct 26 19:06:32 GMT 2022,37,1366931
Wed Oct 26 19:06:33 GMT 2022,37,1366282
Wed Oct 26 19:06:35 GMT 2022,37,1346886
Wed Oct 26 19:06:36 GMT 2022,37,1347940
Wed Oct 26 19:06:38 GMT 2022,37,1347788
Wed Oct 26 19:06:39 GMT 2022,37,1347864
Wed Oct 26 19:06:41 GMT 2022,37,1349413
Wed Oct 26 19:06:42 GMT 2022,0,1348056
Wed Oct 26 19:06:44 GMT 2022,0,1348172
Wed Oct 26 19:06:46 GMT 2022,0,1350032
Wed Oct 26 19:06:47 GMT 2022,0,1348351
Wed Oct 26 19:06:49 GMT 2022,0,1348564
Wed Oct 26 19:06:51 GMT 2022,0,1350048
Wed Oct 26 19:06:53 GMT 2022,0,1348571
Wed Oct 26 19:06:54 GMT 2022,0,1348639
Wed Oct 26 19:06:56 GMT 2022,0,1348707
Wed Oct 26 19:06:58 GMT 2022,0,1350384
Wed Oct 26 19:06:59 GMT 2022,31,1366437
