datetime,cpu,mem
Wed Oct 26 17:55:13 GMT 2022,38,1337595
Wed Oct 26 17:55:14 GMT 2022,5.1,1337563
Wed Oct 26 17:55:15 GMT 2022,5.1,1358646
Wed Oct 26 17:55:16 GMT 2022,5.1,1358828
Wed Oct 26 17:55:18 GMT 2022,5.1,1365962
Wed Oct 26 17:55:19 GMT 2022,39,1370210
Wed Oct 26 17:55:21 GMT 2022,39,1359726
Wed Oct 26 17:55:22 GMT 2022,39,1359726
Wed Oct 26 17:55:23 GMT 2022,39,1362635
Wed Oct 26 17:55:25 GMT 2022,35,1340880
Wed Oct 26 17:55:26 GMT 2022,35,1339331
Wed Oct 26 17:55:27 GMT 2022,35,1339491
Wed Oct 26 17:55:29 GMT 2022,35,1340932
Wed Oct 26 17:55:30 GMT 2022,29,1339547
Wed Oct 26 17:55:31 GMT 2022,29,1339691
Wed Oct 26 17:55:32 GMT 2022,29,1339707
Wed Oct 26 17:55:34 GMT 2022,29,1341356
Wed Oct 26 17:55:35 GMT 2022,29,1339887
Wed Oct 26 17:55:37 GMT 2022,29,1339955
Wed Oct 26 17:55:38 GMT 2022,29,1339984
Wed Oct 26 17:55:39 GMT 2022,29,1341634
Wed Oct 26 17:55:41 GMT 2022,29,1340029
Wed Oct 26 17:55:42 GMT 2022,29,1340229
Wed Oct 26 17:55:44 GMT 2022,29,1342050
