datetime,cpu,mem
Wed Oct 26 18:29:12 GMT 2022,38,1324522
Wed Oct 26 18:29:14 GMT 2022,0,1324283
Wed Oct 26 18:29:15 GMT 2022,0,1356269
Wed Oct 26 18:29:16 GMT 2022,0,1364828
Wed Oct 26 18:29:17 GMT 2022,0,1366276
Wed Oct 26 18:29:19 GMT 2022,31,1369713
Wed Oct 26 18:29:20 GMT 2022,31,1371213
Wed Oct 26 18:29:21 GMT 2022,31,1371189
Wed Oct 26 18:29:23 GMT 2022,31,1373469
Wed Oct 26 18:29:24 GMT 2022,40,1351357
Wed Oct 26 18:29:25 GMT 2022,40,1354858
Wed Oct 26 18:29:26 GMT 2022,40,1354882
Wed Oct 26 18:29:28 GMT 2022,40,1356394
Wed Oct 26 18:29:29 GMT 2022,29,1354790
Wed Oct 26 18:29:30 GMT 2022,29,1354962
Wed Oct 26 18:29:32 GMT 2022,29,1355146
Wed Oct 26 18:29:33 GMT 2022,29,1356574
Wed Oct 26 18:29:35 GMT 2022,0,1355290
Wed Oct 26 18:29:36 GMT 2022,0,1355130
Wed Oct 26 18:29:37 GMT 2022,0,1355147
Wed Oct 26 18:29:39 GMT 2022,0,1356545
Wed Oct 26 18:29:41 GMT 2022,31,1354981
Wed Oct 26 18:29:42 GMT 2022,31,1355205
Wed Oct 26 18:29:44 GMT 2022,31,1355273
Wed Oct 26 18:29:45 GMT 2022,31,1357006
Wed Oct 26 18:29:46 GMT 2022,0,1355422
Wed Oct 26 18:29:48 GMT 2022,0,1357628
