datetime,cpu,mem
Wed Oct 26 18:34:51 GMT 2022,4.5,1328297
Wed Oct 26 18:34:52 GMT 2022,4.5,1351544
Wed Oct 26 18:34:53 GMT 2022,21,1353321
Wed Oct 26 18:34:54 GMT 2022,21,1353375
Wed Oct 26 18:34:56 GMT 2022,21,1355613
Wed Oct 26 18:34:57 GMT 2022,21,1361086
Wed Oct 26 18:34:59 GMT 2022,-1,1359873
Wed Oct 26 18:35:00 GMT 2022,-1,1359918
Wed Oct 26 18:35:01 GMT 2022,-1,1362758
Wed Oct 26 18:35:02 GMT 2022,-1,1379385
Wed Oct 26 18:35:04 GMT 2022,31,1379120
Wed Oct 26 18:35:05 GMT 2022,31,1379219
Wed Oct 26 18:35:06 GMT 2022,31,1379527
Wed Oct 26 18:35:07 GMT 2022,31,1381057
Wed Oct 26 18:35:09 GMT 2022,29,1379752
Wed Oct 26 18:35:10 GMT 2022,29,1379656
Wed Oct 26 18:35:11 GMT 2022,29,1380028
Wed Oct 26 18:35:13 GMT 2022,29,1381524
Wed Oct 26 18:35:14 GMT 2022,26,1380084
Wed Oct 26 18:35:15 GMT 2022,26,1380080
Wed Oct 26 18:35:16 GMT 2022,26,1380857
Wed Oct 26 18:35:18 GMT 2022,26,1381471
Wed Oct 26 18:35:19 GMT 2022,29,1380052
Wed Oct 26 18:35:20 GMT 2022,29,1380036
Wed Oct 26 18:35:22 GMT 2022,29,1380100
Wed Oct 26 18:35:23 GMT 2022,29,1384267
