datetime,cpu,mem
Wed Oct 26 17:34:43 GMT 2022,4.6,1324624
Wed Oct 26 17:34:44 GMT 2022,4.6,1349867
Wed Oct 26 17:34:45 GMT 2022,20,1338065
Wed Oct 26 17:34:46 GMT 2022,20,1337203
Wed Oct 26 17:34:48 GMT 2022,20,1337223
Wed Oct 26 17:34:49 GMT 2022,20,1342972
Wed Oct 26 17:34:50 GMT 2022,20,1344451
Wed Oct 26 17:34:51 GMT 2022,40,1344139
Wed Oct 26 17:34:53 GMT 2022,40,1344137
Wed Oct 26 17:34:54 GMT 2022,40,1343592
Wed Oct 26 17:34:55 GMT 2022,40,1326146
Wed Oct 26 17:34:56 GMT 2022,40,1328404
Wed Oct 26 17:34:57 GMT 2022,31,1326676
Wed Oct 26 17:34:58 GMT 2022,31,1326732
Wed Oct 26 17:35:00 GMT 2022,31,1326888
Wed Oct 26 17:35:01 GMT 2022,31,1326940
Wed Oct 26 17:35:02 GMT 2022,31,1328516
Wed Oct 26 17:35:03 GMT 2022,28,1327092
Wed Oct 26 17:35:05 GMT 2022,28,1327160
Wed Oct 26 17:35:06 GMT 2022,28,1327244
Wed Oct 26 17:35:07 GMT 2022,28,1328800
Wed Oct 26 17:35:08 GMT 2022,28,1327110
Wed Oct 26 17:35:10 GMT 2022,28,1327370
Wed Oct 26 17:35:11 GMT 2022,28,1327034
Wed Oct 26 17:35:12 GMT 2022,28,1328566
Wed Oct 26 17:35:13 GMT 2022,29,1329187
