Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
83,2685940,87,3161663,1928499,3,35
182,2697176,185,3524020,2290856,91,56
282,2683448,286,3665278,2432114,189,57
383,2698908,386,3562133,2328969,290,49
488,2710356,493,4424928,3191764,391,60
587,2710524,591,3997246,2764082,497,61
688,2711636,691,3293349,2060185,594,56
789,2712156,792,3078627,1845463,695,43
889,2704688,892,4036843,2803679,796,50
990,2711748,993,5656728,4423564,894,81
1090,2712432,1092,3605067,2371903,997,57
1190,2710912,1196,2916324,1683160,1095,47
1292,2711324,1300,3441710,2208546,1203,46
1391,2710156,1393,3439948,2206784,1305,53
1491,2710632,1493,3263633,2030469,1396,46
1591,2710664,1594,2930751,1697587,1496,45
1692,2671672,1695,2937921,1704757,1596,45
1793,2616008,1795,2306953,1073789,1697,45
1893,2616252,1896,2094113,860949,1798,34
1994,2616376,1996,2292613,1059449,1898,29
2094,2616204,2097,1795271,562107,1999,33
2194,2616216,2197,1999104,765940,2099,29
2296,2616368,2303,1905126,671962,2200,35
2397,2616172,2407,1796576,563412,2310,34
2498,2616420,2506,2193700,960536,2415,34
2600,2616420,2610,2168426,935262,2513,29
2698,2616884,2701,2390057,1156893,2615,40
2798,2616884,2801,2098139,864975,2704,32
2899,2617376,2901,3163252,1930088,2804,35
2999,2617624,3002,2477773,1244609,2904,47
3100,2617500,3103,2081234,848070,3005,33
3199,2617356,3202,1767339,534175,3106,28
3300,2617604,3303,2235252,1002088,3205,27
3401,2617408,3405,1876748,643584,3305,30
3502,2617460,3505,2163551,930387,3407,27
3602,2617512,,,,3508,32
