Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
33,2710100,36,3316207,2104148,44,61
135,2710100,144,5596449,4384390,150,81
185,2710404,198,6205233,4993174,206,81
286,2712368,291,5577289,4365230,296,74
385,2711652,389,4121314,2909255,393,57
485,2684412,489,3847762,2635703,492,52
586,2709944,598,4223251,3011192,603,78
686,2689280,689,4555077,3343018,692,56
787,2699488,789,3868304,2656245,791,44
887,2705192,889,2905803,1693744,891,45
987,2710852,989,2790788,1578729,992,41
1088,2709840,1090,2688437,1476378,1092,42
1188,2711768,1190,2580886,1368827,1193,40
1290,2710756,1297,2623906,1411847,1306,45
1390,2709300,1401,3003540,1791481,1407,46
1490,2709320,1498,3230340,2018281,1506,50
1591,2711800,1599,2975154,1763095,1607,44
1691,2711780,1699,3114824,1902765,1706,44
1792,2712740,1799,2939390,1727331,1819,42
1891,2711588,1893,2738628,1526569,1896,42
1992,2614176,1995,2086149,874090,2002,35
2095,2614424,2106,1816498,604439,2117,34
2195,2614308,2204,2526798,1314739,2209,38
2294,2614308,2297,1510624,298565,2300,32
2395,2614308,2397,2023987,811928,2400,30
2494,2614204,2497,2224350,1012291,2499,33
2595,2614972,2597,2837540,1625481,2599,43
2695,2615204,2697,2507716,1295657,2700,39
2796,2615008,2799,2586587,1374528,2802,39
2896,2615008,2900,2787349,1575290,2904,42
2997,2613216,3000,2061995,849936,3002,35
3097,2613464,3100,2371923,1159864,3103,32
3197,2613488,3200,2760552,1548493,3204,34
3299,2613736,3310,1921237,709178,3318,32
3399,2613736,3402,2150680,938621,3405,30
3499,2613600,3502,2004352,792293,3506,32
3600,2613596,3603,1785680,573621,3606,33
3700,2619076,3703,2522056,1309997,3707,46
3802,2626216,3806,2849824,1637765,,
