Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
12,2576432,20,2266990,855907,29,36
80,2593756,89,3874767,2463684,99,56
181,2610000,191,4315113,2904030,198,56
280,2632520,284,3126400,1715317,288,55
380,2634064,384,3305185,1894102,387,57
481,2633508,484,4954166,3543083,488,51
581,2642456,585,3142970,1731887,588,53
682,2650604,684,3527718,2116635,687,47
783,2658376,785,2747233,1336150,787,47
884,2676384,891,3232085,1821002,899,56
985,2684792,994,3725830,2314747,999,77
1085,2684188,1093,4519781,3108698,1098,45
1185,2689396,1207,2797958,1386875,1211,39
1285,2694892,1287,2430314,1019231,1289,42
1385,2700344,1387,2865927,1454844,1390,43
1486,2705800,1488,2970334,1559251,1491,44
1586,2711752,1589,2837540,1426457,1591,45
1687,2711444,1689,3133984,1722901,1692,45
1787,2712224,1789,3131133,1720050,1791,44
1888,2617020,1891,2663989,1252906,1894,36
1988,2617020,1990,2126232,715149,1993,33
2088,2616824,2091,2380537,969454,2093,28
2189,2617072,2192,1758781,347698,2196,35
2289,2615376,2292,2542011,1130928,2295,35
2390,2615044,2393,2011242,600159,2396,32
2492,2615080,2500,2109325,698242,2508,31
2591,2615328,2598,2242422,831339,2605,28
2692,2615964,2698,2064639,653556,2706,33
2793,2616252,2807,2830370,1419287,2810,42
2892,2616252,2895,2745798,1334715,2897,45
2994,2616252,3002,2186530,775447,3008,33
3094,2616252,3101,2084680,673597,3107,29
3196,2616056,3205,2122000,710917,3211,32
3294,2616280,3298,1891088,480005,3304,30
3396,2616224,3406,2277937,866854,3410,29
3495,2616028,3498,2084680,673597,3500,30
3595,2616340,3598,2206278,795195,3601,30
3696,2615948,3699,1894526,483443,3701,32
3796,2615948,,,,,
