Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
161,2617884,169,3697984,2662184,0,40
211,2621876,215,3223169,2187369,173,52
314,2629160,322,3568716,2532916,218,46
413,2624180,417,4318845,3283045,331,59
514,2637848,519,4273561,3237761,420,64
614,2646520,617,4234653,3198853,523,58
715,2654456,718,3304978,2269178,620,58
815,2671564,820,3169508,2133708,722,45
916,2667680,918,3909823,2874023,823,55
1016,2681124,1019,4063572,3027772,921,74
1117,2686580,1119,2899220,1863420,1021,48
1217,2692408,1221,2794139,1758339,1124,43
1318,2697740,1320,3300572,2264772,1233,44
1418,2703248,1421,2981149,1945349,1323,46
1519,2709200,1521,2782943,1747143,1424,43
1619,2710852,1622,3261283,2225483,1524,43
1720,2711880,1722,2847180,1811380,1624,46
1820,2617996,1823,2514799,1478999,1725,41
1920,2617800,1923,1965753,929953,1825,37
2021,2617820,2024,2078540,1042740,1926,29
2121,2617820,2124,2127701,1091901,2026,32
2222,2618068,2225,1985768,949968,2127,32
2322,2617820,2325,2176336,1140536,2227,30
2425,2617764,2435,2012167,976367,2328,30
2523,2617764,2526,2086149,1050349,2442,33
2623,2618360,2626,2145479,1109679,2529,26
2724,2618676,2727,2347036,1311236,2629,31
2826,2618744,2838,2271715,1235915,2730,37
2927,2617176,2935,3306654,2270854,2848,37
3027,2616980,3035,2193700,1157900,2941,51
3128,2616980,3137,2400164,1364364,3041,32
3226,2617032,3231,1970625,934825,3142,32
3328,2616936,3337,2231143,1195343,3238,32
3427,2617008,3431,2112971,1077171,3342,33
3528,2616812,3531,2238194,1202394,3434,30
3628,2617092,3632,2006081,970281,3535,36
3729,2616896,3732,2288716,1252916,3635,31
3829,2616896,3833,2223856,1188056,3735,38
3930,2616896,3934,2170721,1134921,3836,37
4030,2626028,4034,2849737,1813937,3937,32
,,,,,4038,42
