datetime,cpu,mem
Fri Oct 28 21:01:24 GMT 2022,0,1230478
Fri Oct 28 21:01:25 GMT 2022,0,1229624
Fri Oct 28 21:01:27 GMT 2022,0,1247190
Fri Oct 28 21:01:28 GMT 2022,0,1247376
Fri Oct 28 21:01:30 GMT 2022,0,1260243
Fri Oct 28 21:01:31 GMT 2022,0,1247595
Fri Oct 28 21:01:34 GMT 2022,0,1243837
Fri Oct 28 21:01:36 GMT 2022,0,1229112
Fri Oct 28 21:01:38 GMT 2022,50,1227576
Fri Oct 28 21:01:40 GMT 2022,50,1227792
Fri Oct 28 21:01:42 GMT 2022,50,1229294
Fri Oct 28 21:01:44 GMT 2022,0,1227904
Fri Oct 28 21:01:46 GMT 2022,0,1228148
Fri Oct 28 21:01:48 GMT 2022,0,1229462
Fri Oct 28 21:01:50 GMT 2022,0,1228517
