datetime,cpu,mem
Sat Oct 29 00:41:52 GMT 2022,35,1247521
Sat Oct 29 00:41:54 GMT 2022,0.9,1243283
Sat Oct 29 00:41:55 GMT 2022,0.9,1240384
Sat Oct 29 00:41:56 GMT 2022,0.9,1240515
Sat Oct 29 00:41:58 GMT 2022,0.9,1269223
Sat Oct 29 00:41:59 GMT 2022,31,1269390
Sat Oct 29 00:42:01 GMT 2022,31,1269587
Sat Oct 29 00:42:02 GMT 2022,31,1286775
Sat Oct 29 00:42:04 GMT 2022,1.3,1292571
Sat Oct 29 00:42:06 GMT 2022,1.3,1286232
Sat Oct 29 00:42:09 GMT 2022,1.3,1287642
Sat Oct 29 00:42:11 GMT 2022,1.4,1286653
Sat Oct 29 00:42:13 GMT 2022,1.4,1286637
Sat Oct 29 00:42:14 GMT 2022,1.4,1288066
Sat Oct 29 00:42:17 GMT 2022,32,1286465
Sat Oct 29 00:42:19 GMT 2022,32,1287209
Sat Oct 29 00:42:21 GMT 2022,32,1288278
Sat Oct 29 00:42:23 GMT 2022,0.4,1287145
