datetime,cpu,mem
Sat Oct 29 00:40:40 GMT 2022,1.8,1283165
Sat Oct 29 00:40:42 GMT 2022,-3.9,1281759
Sat Oct 29 00:40:43 GMT 2022,-3.9,1285102
Sat Oct 29 00:40:44 GMT 2022,-3.9,1285430
Sat Oct 29 00:40:46 GMT 2022,-3.9,1294166
Sat Oct 29 00:40:48 GMT 2022,1.8,1286278
Sat Oct 29 00:40:50 GMT 2022,1.8,1285415
Sat Oct 29 00:40:52 GMT 2022,1.8,1270822
Sat Oct 29 00:40:54 GMT 2022,4500,1269719
Sat Oct 29 00:40:56 GMT 2022,4500,1269819
Sat Oct 29 00:40:58 GMT 2022,4500,1271220
Sat Oct 29 00:41:00 GMT 2022,1.2,1269959
Sat Oct 29 00:41:02 GMT 2022,1.2,1270179
Sat Oct 29 00:41:04 GMT 2022,1.2,1271843
Sat Oct 29 00:41:06 GMT 2022,35,1270454
Sat Oct 29 00:41:08 GMT 2022,35,1270823
