datetime,cpu,mem
Fri Oct 28 21:57:29 GMT 2022,14,1235064
Fri Oct 28 21:57:31 GMT 2022,0,1234386
Fri Oct 28 21:57:33 GMT 2022,0,1274755
Fri Oct 28 21:57:34 GMT 2022,0,1278323
Fri Oct 28 21:57:37 GMT 2022,0,1279506
Fri Oct 28 21:57:39 GMT 2022,0,1279306
Fri Oct 28 21:57:41 GMT 2022,0,1299001
Fri Oct 28 21:57:42 GMT 2022,0,1298029
Fri Oct 28 21:57:44 GMT 2022,0,1297928
Fri Oct 28 21:57:47 GMT 2022,0,1299596
Fri Oct 28 21:57:49 GMT 2022,0,1298276
Fri Oct 28 21:57:51 GMT 2022,0,1292416
Fri Oct 28 21:57:53 GMT 2022,0,1293728
Fri Oct 28 21:57:56 GMT 2022,38,1291228
Fri Oct 28 21:57:58 GMT 2022,38,1291123
Fri Oct 28 21:58:00 GMT 2022,38,1293019
