datetime,cpu,mem
Fri Oct 28 22:01:47 GMT 2022,0,1272982
Fri Oct 28 22:01:49 GMT 2022,18,1271431
Fri Oct 28 22:01:52 GMT 2022,18,1277431
Fri Oct 28 22:01:54 GMT 2022,18,1280880
Fri Oct 28 22:01:57 GMT 2022,72,1280067
Fri Oct 28 22:01:59 GMT 2022,72,1277089
Fri Oct 28 22:02:01 GMT 2022,72,1296335
Fri Oct 28 22:02:03 GMT 2022,61,1292166
Fri Oct 28 22:02:06 GMT 2022,61,1292376
Fri Oct 28 22:02:08 GMT 2022,61,1293947
Fri Oct 28 22:02:10 GMT 2022,55,1292624
Fri Oct 28 22:02:13 GMT 2022,55,1292348
Fri Oct 28 22:02:15 GMT 2022,55,1294036
Fri Oct 28 22:02:17 GMT 2022,55,1292689
Fri Oct 28 22:02:19 GMT 2022,55,1292761
Fri Oct 28 22:02:22 GMT 2022,55,1294245
Fri Oct 28 22:02:24 GMT 2022,53,1292854
Fri Oct 28 22:02:26 GMT 2022,53,1292870
Fri Oct 28 22:02:28 GMT 2022,53,1294458
