datetime,cpu,mem
Fri Oct 28 20:49:44 GMT 2022,0,1223724
Fri Oct 28 20:49:45 GMT 2022,0,1223306
Fri Oct 28 20:49:47 GMT 2022,0,1225680
Fri Oct 28 20:49:48 GMT 2022,0,1226020
Fri Oct 28 20:49:50 GMT 2022,0,1236233
Fri Oct 28 20:49:52 GMT 2022,0,1220766
Fri Oct 28 20:49:54 GMT 2022,0,1220444
Fri Oct 28 20:49:56 GMT 2022,0,1240498
Fri Oct 28 20:49:58 GMT 2022,42,1239581
Fri Oct 28 20:50:00 GMT 2022,42,1239744
Fri Oct 28 20:50:03 GMT 2022,42,1241375
Fri Oct 28 20:50:05 GMT 2022,0,1240097
Fri Oct 28 20:50:06 GMT 2022,0,1240217
Fri Oct 28 20:50:08 GMT 2022,0,1241591
Fri Oct 28 20:50:11 GMT 2022,34,1240695
Fri Oct 28 20:50:13 GMT 2022,34,1244357
