datetime,cpu,mem
Wed Oct 26 02:17:08 GMT 2022,0,1349339
Wed Oct 26 02:17:09 GMT 2022,4.9,1290992
Wed Oct 26 02:17:10 GMT 2022,4.9,1361619
Wed Oct 26 02:17:11 GMT 2022,4.9,1368656
