datetime,cpu,mem
Wed Oct 26 19:53:58 GMT 2022,37,1386274
Wed Oct 26 19:53:59 GMT 2022,0,1402215
Wed Oct 26 19:54:00 GMT 2022,0,1418846
Wed Oct 26 19:54:02 GMT 2022,0,1406257
Wed Oct 26 19:54:03 GMT 2022,0,1428618
Wed Oct 26 19:54:05 GMT 2022,-6.5,1450270
Wed Oct 26 19:54:06 GMT 2022,-6.5,1452674
Wed Oct 26 19:54:07 GMT 2022,-6.5,1453256
Wed Oct 26 19:54:09 GMT 2022,-6.5,1469096
Wed Oct 26 19:54:10 GMT 2022,35,1468145
Wed Oct 26 19:54:12 GMT 2022,35,1468265
Wed Oct 26 19:54:13 GMT 2022,35,1467344
Wed Oct 26 19:54:15 GMT 2022,35,1469067
Wed Oct 26 19:54:17 GMT 2022,0,1467693
Wed Oct 26 19:54:18 GMT 2022,0,1467273
Wed Oct 26 19:54:20 GMT 2022,0,1468818
Wed Oct 26 19:54:22 GMT 2022,37,1467385
Wed Oct 26 19:54:23 GMT 2022,37,1467962
Wed Oct 26 19:54:25 GMT 2022,37,1469491
Wed Oct 26 19:54:27 GMT 2022,38,1468138
Wed Oct 26 19:54:28 GMT 2022,38,1468250
Wed Oct 26 19:54:30 GMT 2022,38,1468675
Wed Oct 26 19:54:32 GMT 2022,36,1467002
Wed Oct 26 19:54:34 GMT 2022,36,1467050
Wed Oct 26 19:54:36 GMT 2022,36,1469765
Wed Oct 26 19:54:37 GMT 2022,24,1468216
Wed Oct 26 19:54:39 GMT 2022,24,1463884
Wed Oct 26 19:54:41 GMT 2022,24,1465245
Wed Oct 26 19:54:42 GMT 2022,0,1463928
Wed Oct 26 19:54:44 GMT 2022,0,1463860
Wed Oct 26 19:54:45 GMT 2022,0,1463692
Wed Oct 26 19:54:47 GMT 2022,0,1465237
Wed Oct 26 19:54:48 GMT 2022,12,1463992
Wed Oct 26 19:54:50 GMT 2022,12,1471580
Wed Oct 26 19:54:51 GMT 2022,12,1527840
Wed Oct 26 19:54:52 GMT 2022,12,1529513
Wed Oct 26 19:54:54 GMT 2022,0,1544352
Wed Oct 26 19:54:56 GMT 2022,0,1546860
Wed Oct 26 19:54:58 GMT 2022,0,1546737
Wed Oct 26 19:55:00 GMT 2022,0,1567528
Wed Oct 26 19:55:02 GMT 2022,0,1574612
Wed Oct 26 19:55:04 GMT 2022,0,1543373
Wed Oct 26 19:55:06 GMT 2022,0,1505180
Wed Oct 26 19:55:08 GMT 2022,0,1505168
Wed Oct 26 19:55:10 GMT 2022,0,1497389
Wed Oct 26 19:55:11 GMT 2022,0,1492352
Wed Oct 26 19:55:13 GMT 2022,0,1482620
Wed Oct 26 19:55:14 GMT 2022,0,1482652
Wed Oct 26 19:55:16 GMT 2022,0,1484213
Wed Oct 26 19:55:17 GMT 2022,13,1482684
Wed Oct 26 19:55:18 GMT 2022,13,1482876
Wed Oct 26 19:55:20 GMT 2022,13,1482700
Wed Oct 26 19:55:21 GMT 2022,13,1484237
Wed Oct 26 19:55:23 GMT 2022,13,1483396
Wed Oct 26 19:55:24 GMT 2022,13,1483556
Wed Oct 26 19:55:26 GMT 2022,13,1483716
Wed Oct 26 19:55:27 GMT 2022,13,1485297
Wed Oct 26 19:55:29 GMT 2022,13,1483848
Wed Oct 26 19:55:30 GMT 2022,13,1483116
Wed Oct 26 19:55:32 GMT 2022,13,1483084
Wed Oct 26 19:55:33 GMT 2022,13,1484989
Wed Oct 26 19:55:34 GMT 2022,12,1483496
Wed Oct 26 19:55:36 GMT 2022,12,1483608
Wed Oct 26 19:55:37 GMT 2022,12,1483708
Wed Oct 26 19:55:39 GMT 2022,12,1482797
Wed Oct 26 19:55:40 GMT 2022,12,1481240
Wed Oct 26 19:55:42 GMT 2022,12,1481432
Wed Oct 26 19:55:43 GMT 2022,12,1477144
Wed Oct 26 19:55:45 GMT 2022,12,1478749
Wed Oct 26 19:55:46 GMT 2022,13,1477276
Wed Oct 26 19:55:48 GMT 2022,13,1477368
Wed Oct 26 19:55:49 GMT 2022,13,1477440
Wed Oct 26 19:55:51 GMT 2022,13,1479109
Wed Oct 26 19:55:52 GMT 2022,12,1477596
Wed Oct 26 19:55:54 GMT 2022,12,1477876
Wed Oct 26 19:55:55 GMT 2022,12,1477864
Wed Oct 26 19:55:57 GMT 2022,12,1479229
Wed Oct 26 19:55:58 GMT 2022,13,1477868
Wed Oct 26 19:55:59 GMT 2022,13,1478044
Wed Oct 26 19:56:01 GMT 2022,13,1478188
Wed Oct 26 19:56:02 GMT 2022,13,1479709
Wed Oct 26 19:56:04 GMT 2022,13,1478364
Wed Oct 26 19:56:05 GMT 2022,13,1478444
Wed Oct 26 19:56:07 GMT 2022,13,1478508
Wed Oct 26 19:56:08 GMT 2022,13,1480009
Wed Oct 26 19:56:10 GMT 2022,12,1478668
Wed Oct 26 19:56:11 GMT 2022,12,1478804
Wed Oct 26 19:56:13 GMT 2022,12,1478804
