datetime,cpu,mem
Wed Oct 26 18:12:12 GMT 2022,36,1390078
Wed Oct 26 18:12:13 GMT 2022,0,1392299
Wed Oct 26 18:12:14 GMT 2022,0,1408332
Wed Oct 26 18:12:16 GMT 2022,0,1417146
Wed Oct 26 18:12:17 GMT 2022,0,1421475
Wed Oct 26 18:12:18 GMT 2022,-8.1,1419508
Wed Oct 26 18:12:19 GMT 2022,-8.1,1409090
Wed Oct 26 18:12:21 GMT 2022,-8.1,1409290
Wed Oct 26 18:12:22 GMT 2022,-8.1,1410707
Wed Oct 26 18:12:23 GMT 2022,38,1386725
Wed Oct 26 18:12:25 GMT 2022,38,1389610
Wed Oct 26 18:12:26 GMT 2022,38,1389542
Wed Oct 26 18:12:27 GMT 2022,38,1391119
Wed Oct 26 18:12:29 GMT 2022,36,1388610
Wed Oct 26 18:12:30 GMT 2022,36,1388562
Wed Oct 26 18:12:31 GMT 2022,36,1388634
Wed Oct 26 18:12:32 GMT 2022,36,1390215
Wed Oct 26 18:12:34 GMT 2022,35,1388314
Wed Oct 26 18:12:35 GMT 2022,35,1388362
Wed Oct 26 18:12:37 GMT 2022,35,1388382
Wed Oct 26 18:12:38 GMT 2022,35,1391545
Wed Oct 26 18:12:40 GMT 2022,0,1390160
Wed Oct 26 18:12:41 GMT 2022,0,1390188
Wed Oct 26 18:12:43 GMT 2022,0,1390260
Wed Oct 26 18:12:44 GMT 2022,0,1392077
Wed Oct 26 18:12:46 GMT 2022,39,1392636
Wed Oct 26 18:12:47 GMT 2022,39,1393307
