datetime,cpu,mem
Wed Oct 26 18:19:55 GMT 2022,30,1384791
Wed Oct 26 18:19:57 GMT 2022,4.6,1324879
Wed Oct 26 18:19:58 GMT 2022,4.6,1437588
Wed Oct 26 18:19:59 GMT 2022,4.6,1407768
Wed Oct 26 18:20:01 GMT 2022,4.6,1411713
Wed Oct 26 18:20:02 GMT 2022,49,1401401
Wed Oct 26 18:20:03 GMT 2022,49,1399257
Wed Oct 26 18:20:04 GMT 2022,49,1399461
Wed Oct 26 18:20:06 GMT 2022,49,1418305
Wed Oct 26 18:20:07 GMT 2022,37,1414176
Wed Oct 26 18:20:08 GMT 2022,37,1414254
Wed Oct 26 18:20:10 GMT 2022,37,1414338
Wed Oct 26 18:20:11 GMT 2022,37,1415903
Wed Oct 26 18:20:12 GMT 2022,37,1413428
Wed Oct 26 18:20:14 GMT 2022,37,1413657
Wed Oct 26 18:20:15 GMT 2022,37,1413705
Wed Oct 26 18:20:16 GMT 2022,37,1414722
Wed Oct 26 18:20:18 GMT 2022,34,1413349
Wed Oct 26 18:20:19 GMT 2022,34,1413441
Wed Oct 26 18:20:20 GMT 2022,34,1413413
Wed Oct 26 18:20:22 GMT 2022,34,1416674
Wed Oct 26 18:20:23 GMT 2022,0,1415313
Wed Oct 26 18:20:25 GMT 2022,0,1415449
Wed Oct 26 18:20:26 GMT 2022,0,1415501
Wed Oct 26 18:20:28 GMT 2022,0,1420714
Wed Oct 26 18:20:29 GMT 2022,0,1427949
Wed Oct 26 18:20:31 GMT 2022,0,1482000
Wed Oct 26 18:20:32 GMT 2022,0,1494258
Wed Oct 26 18:20:34 GMT 2022,0,1495987
Wed Oct 26 18:20:36 GMT 2022,0,1459237
