datetime,cpu,mem
Wed Oct 26 18:36:37 GMT 2022,28,1428100
Wed Oct 26 18:36:38 GMT 2022,3.5,1373551
Wed Oct 26 18:36:39 GMT 2022,3.5,1437003
Wed Oct 26 18:36:41 GMT 2022,3.5,1453184
Wed Oct 26 18:36:42 GMT 2022,3.5,1468808
Wed Oct 26 18:36:43 GMT 2022,3.5,1500392
Wed Oct 26 18:36:44 GMT 2022,46,1503003
Wed Oct 26 18:36:46 GMT 2022,46,1503463
Wed Oct 26 18:36:47 GMT 2022,46,1503875
Wed Oct 26 18:36:48 GMT 2022,46,1502036
Wed Oct 26 18:36:50 GMT 2022,37,1483411
Wed Oct 26 18:36:51 GMT 2022,37,1483515
Wed Oct 26 18:36:52 GMT 2022,37,1483599
Wed Oct 26 18:36:53 GMT 2022,37,1484112
Wed Oct 26 18:36:55 GMT 2022,36,1482511
Wed Oct 26 18:36:56 GMT 2022,36,1482579
Wed Oct 26 18:36:57 GMT 2022,36,1482643
Wed Oct 26 18:36:59 GMT 2022,36,1483768
Wed Oct 26 18:37:00 GMT 2022,36,1482343
Wed Oct 26 18:37:01 GMT 2022,36,1482303
Wed Oct 26 18:37:03 GMT 2022,36,1482980
Wed Oct 26 18:37:04 GMT 2022,36,1484417
Wed Oct 26 18:37:06 GMT 2022,0,1482868
Wed Oct 26 18:37:07 GMT 2022,0,1482968
Wed Oct 26 18:37:09 GMT 2022,0,1483080
Wed Oct 26 18:37:10 GMT 2022,0,1484185
