Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
77,2628108,81,4042943,2702190,85,69
179,2627140,183,5762243,4421490,187,82
281,2624456,285,5449316,4108563,289,70
381,2637660,385,5259836,3919083,388,68
481,2644464,483,3484144,2143391,486,41
581,2611512,584,3029163,1688410,588,44
681,2631332,691,2922286,1581533,695,65
784,2642200,805,4596542,3255789,810,0
885,2648424,907,3191490,1850737,919,0
984,2653740,994,3918245,2577492,998,91
1085,2658604,1107,5864027,4523274,1113,0
1186,2663384,1201,3227866,1887113,1209,0
1287,2670576,1295,3696673,2355920,1303,90
1397,2680788,1409,6505346,5164593,1418,96
1491,2701976,1501,5651920,4311167,1509,88
1591,2708028,1599,4890837,3550084,1608,35
1691,2623908,1699,2508510,1167757,1707,29
1793,2624156,1801,2147742,806989,1808,32
1893,2623932,1901,2260494,919741,1908,34
1994,2623852,2003,2205103,864350,2009,30
2094,2623852,2101,2076335,735582,2108,28
2195,2623852,2202,1992938,652185,2209,34
2295,2624096,2303,2293701,952948,2309,34
2395,2624148,2403,2328463,987710,2409,32
2496,2624364,2507,2114829,774076,2516,29
2597,2624168,2606,2149211,808458,2610,37
2695,2624928,2699,2551824,1211071,2706,32
2798,2624928,2807,2262464,921711,2810,34
2896,2625012,2899,2910917,1570164,2901,42
2997,2625392,3001,2339072,998319,3003,35
3098,2625516,3100,1889619,548866,3103,26
3198,2623516,3200,1678852,338099,3203,32
3298,2623516,3300,2645830,1305077,3303,32
3398,2623732,3401,2020149,679396,3404,27
3499,2623536,3502,2093319,752566,3505,34
3599,2624420,3602,1990294,649541,3605,26
3700,2623636,3702,2070340,729587,3705,29
3800,2623616,3803,2057469,716716,3806,35
3901,2623664,3903,2262464,921711,3906,33
4001,2623880,4004,2365402,1024649,4006,35
4103,2623916,4111,2156381,815628,4118,36
4203,2623720,4210,2407541,1066788,4217,32
4303,2623772,4309,2346242,1005489,4316,31
4404,2624020,4412,2157850,817097,4418,35
4504,2623300,4512,1694273,353520,4518,0
4606,2623152,4617,1497415,156662,4626,37
4707,2623160,4718,1246950,0,4735,31
4809,2611428,4818,1308487,0,4823,33
4906,2611612,4910,1351895,11142,4913,36
5006,2612028,5009,1624941,284188,5013,37
5107,2606604,5110,2210914,870161,5113,56
5207,2611640,5211,2061605,720852,5215,47
5307,2623300,5312,2548098,1207345,5315,50
5408,2600628,5412,1856497,515744,5416,44
5509,2600692,5513,1763683,422930,5516,38
5609,2600792,5613,1004234,0,5617,25
5710,2601040,5714,1326172,0,5717,40
5810,2601224,5814,1343846,3093,5818,34
5910,2601748,5914,1278868,0,5918,34
6012,2601904,6016,1142620,0,6019,30
6112,2602252,6116,875138,0,6120,32
6213,2602352,6217,1097563,0,6220,37
6313,2602452,6316,1564532,223779,6320,34
6414,2603048,6418,1429374,88621,6422,34
6514,2600336,6518,1493298,152545,6521,38
6615,2600408,6618,1867545,526792,6622,39
6715,2600900,6719,1633548,292795,6723,36
6815,2600996,6819,1600382,259629,6822,31
6916,2600828,6920,1409825,69072,6923,36
7017,2600740,7021,1478491,137738,7024,32
7117,2601088,7121,1030801,0,7124,31
7217,2601096,7221,1556288,215535,7224,34
7318,2601196,7322,1284898,0,7325,29
7419,2601296,7422,1514341,173588,7426,32
7519,2601148,7523,1283855,0,7526,33
7619,2601148,7623,1012665,0,7626,35
7720,2601148,7724,1393072,52319,7728,35
7821,2601280,7824,1261294,0,7828,34
7921,2601616,7925,1630835,290082,7928,37
8022,2601716,8026,1629997,289244,8029,34
8122,2601568,8125,1571702,230949,8129,34
8223,2601520,8227,1557362,216609,8231,35
8324,2602016,8328,974369,0,8331,33
8424,2602024,8428,709728,0,8432,35
8526,2602024,8531,868468,0,8534,34
8625,2602460,8629,1365077,24324,8632,32
8726,2602460,8730,1273010,0,8733,32
8826,2602488,8831,1417043,76290,8834,35
8927,2602172,8931,1285285,0,8935,34
9028,2602296,9032,936748,0,9035,32
9129,2602304,9134,857968,0,9138,35
9230,2600824,9234,1065627,0,9238,44
9330,2600756,9334,2152012,811259,9337,48
9431,2600228,9435,1007330,0,9439,33
9532,2600396,9536,926652,0,9539,33
9632,2600248,9635,1809787,469034,9639,36
9733,2600248,9737,758096,0,9741,31
9835,2600540,9840,943368,0,9845,29
9935,2600772,9941,993489,0,9946,37
10035,2598220,10039,1836747,495994,10042,46
10136,2598320,10139,1429705,88952,10143,33
10236,2598320,10240,1557362,216609,10243,35
10336,2598568,10340,1535851,195098,10344,33
10437,2599796,10441,1538934,198181,10444,40
10538,2600268,10542,1559215,218462,10545,32
10639,2600268,10643,1199222,0,10647,37
10739,2600492,10743,976171,0,10747,29
10839,2600588,10843,1266893,0,10846,36
10939,2600956,10943,1378608,37855,10946,35
11040,2601204,11043,1475715,134962,11047,34
11140,2601056,11144,1444788,104035,11147,37
11242,2600908,11245,1142789,0,11249,34
11342,2601404,11346,982736,0,11349,32
11442,2601256,11445,1478787,138034,11449,38
11543,2596768,11547,1466299,125546,11550,32
11643,2597172,11647,1402010,61257,11651,33
11744,2597420,11749,1578872,238119,11752,34
11845,2597292,11849,1227050,0,11852,35
11946,2597288,11949,1543022,202269,11953,31
12046,2597660,12050,1127156,0,12054,29
12146,2597760,12150,1385279,44526,12154,32
12247,2598016,12251,1199046,0,12255,35
12348,2598272,12352,1007516,0,12355,29
12450,2598528,12456,753613,0,12460,35
12549,2598776,12553,1162464,0,12557,35
12649,2598680,12653,1435311,94558,12656,35
12749,2599144,12753,1367205,26452,12757,37
12850,2599212,12854,1442770,102017,12858,38
12951,2597468,12955,1551266,210513,12959,40
13051,2597376,13055,1806097,465344,13058,36
13151,2597464,13155,1631071,290318,13158,34
13252,2597464,13256,1272706,0,13260,34
13353,2597720,13357,1024404,0,13360,31
13453,2597968,13456,1739627,398874,13460,35
13554,2600560,13558,1436544,95791,13561,33
13656,2597896,13660,1235782,0,13664,32
13755,2598392,13759,1906081,565328,13762,41
13855,2598212,13859,1717113,376360,13862,37
13956,2598224,13960,1478491,137738,13963,33
14056,2598440,14060,1492831,152078,14063,34
14157,2598596,14161,1087932,0,14164,29
14257,2598004,14261,1370917,30164,14265,36
14358,2598104,14362,1291225,0,14365,32
14459,2598056,14463,898357,0,14466,30
14559,2598304,14564,1129257,0,14567,39
14659,2598304,14663,1507699,166946,14667,32
14760,2598256,14763,1266451,0,14767,32
14860,2598404,14864,1440940,100187,14867,38
14961,2598448,14965,1443714,102961,14969,36
15062,2598548,15066,1016898,0,15069,30
15163,2598764,15167,938343,0,15171,37
15263,2598764,15267,1043691,0,15271,35
15364,2598616,15370,812939,0,15374,34
15467,2598468,15472,790375,0,15479,38
15566,2598812,15569,1086018,0,15573,40
15666,2598984,15669,1591064,250311,15672,31
15766,2598836,15770,1379183,38430,15775,32
15867,2597004,15871,1428300,87547,15874,40
15967,2597324,15970,1778889,438136,15974,34
16068,2597324,16071,1465225,124472,16075,35
16168,2597176,16172,1550192,209439,16176,33
16219,2597424,16223,1423139,82386,16227,37
16320,2597432,16323,1655055,314302,16327,41
16420,2597284,16424,1406812,66059,16427,33
16526,2597152,16533,1373005,32252,16537,0
16622,2597308,16633,1090086,0,16640,47
16723,2597160,16734,1076208,0,16741,40
16824,2596980,16835,988395,0,16842,42
16924,2597268,16933,1223919,0,16940,43
17023,2597192,17028,1369042,28289,17032,42
17126,2597200,17131,778940,0,17135,36
17225,2597456,17230,927804,0,17233,42
17324,2597456,17329,1296329,0,17333,39
17426,2597456,17432,1171590,0,17436,40
17526,2597160,17536,652891,0,17541,46
17627,2597408,17632,789311,0,17636,43
17727,2597508,17732,1102896,0,17736,44
17828,2597760,17833,1263037,0,17836,39
17930,2595692,17941,1035652,0,17948,47
18030,2596064,18039,1268925,0,18043,41
18130,2595916,18135,850348,0,18139,46
18231,2596204,18236,774275,0,18240,44
18331,2596300,18336,698219,0,18341,44
18431,2596796,18436,952128,0,18440,42
18532,2597052,18539,1250657,0,18543,41
18637,2597300,18643,547872,0,18647,45
18734,2597516,18743,757150,0,18747,41
18834,2598044,18840,636105,0,18859,49
18935,2596352,18945,1487804,147051,18953,59
19037,2596352,19049,1606957,266204,19056,46
19137,2596352,19147,1030989,0,19151,40
19236,2596540,19241,1108578,0,19245,37
19337,2596344,19342,771552,0,19346,42
19437,2596024,19442,1220583,0,19445,43
19537,2596024,19541,1051133,0,19545,40
19637,2595876,19642,1171680,0,19646,43
19738,2596000,19742,1013456,0,19746,35
19839,2595860,19843,963419,0,19847,44
19939,2595832,19944,1036273,0,19948,33
20040,2596080,20045,665504,0,20049,40
20140,2595556,20144,1511741,170988,20148,50
20241,2596796,20245,1093819,0,20249,44
20341,2596796,20346,1158545,0,20350,40
20441,2596996,20446,1429496,88743,20450,45
20543,2597244,20548,795021,0,20553,0
20643,2597244,20646,1184874,0,20650,35
20742,2597096,20746,1834380,493627,20749,35
20844,2597164,20847,1360128,19375,20851,36
20944,2597088,20948,1144365,0,20952,32
21045,2597108,21049,996782,0,21053,32
21145,2597356,21149,1182863,0,21152,36
21245,2597356,21248,1718146,377393,21252,37
21346,2597356,21350,1342270,1517,21353,38
21446,2597860,21450,1469083,128330,21453,37
21548,2597860,21551,1443714,102961,21554,33
21648,2597860,21652,855698,0,21655,34
21749,2597836,21752,1488120,147367,21756,36
21849,2598052,21854,1459523,118770,21859,35
21950,2596300,21953,1478728,137975,21957,36
22351,2596488,22355,1449921,109168,22358,33
