Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
12,2652972,20,3689519,2045154,26,61
112,2655148,115,2682537,1038172,123,31
213,2661904,221,2230360,585995,225,32
312,2671208,317,2234958,590593,320,52
413,2677772,423,3099722,1455357,429,35
513,2681312,517,2948236,1303871,520,44
614,2704540,618,3885081,2240716,625,72
665,2712536,674,5737381,4093016,685,95
766,2709872,776,6417923,4773558,784,93
877,2710524,887,5288720,3644355,897,89
967,2710472,976,5606971,3962606,985,93
1067,2710648,1077,5441842,3797477,1088,90
1168,2710668,1179,4893346,3248981,1192,91
1268,2710104,1276,5076925,3432560,1283,54
1369,2694324,1377,2605759,961394,1383,35
1469,2628860,1478,2759964,1115599,1486,34
1569,2629264,1577,2608097,963732,1584,36
1670,2629224,1679,2501634,857269,1687,32
1771,2629224,1783,2100489,456124,1788,38
1870,2629308,1872,2223676,579311,1875,26
1970,2629308,1973,2186737,542372,1975,29
2071,2629524,2073,1906897,262532,2076,34
2171,2629576,2173,2381418,737053,2176,32
2271,2629856,2274,2283974,639609,2280,32
2372,2629660,2374,2267665,623300,2377,34
2472,2629628,2474,1938036,293671,2478,30
2572,2628228,2574,2615267,970902,2577,40
2673,2627916,2676,2070340,425975,2679,28
2773,2629760,2776,2448886,804521,2779,36
2874,2628360,2876,2041660,397295,2879,27
2974,2628360,2977,2070340,425975,2980,31
3075,2628412,3077,2413330,768965,3080,32
3176,2628464,3178,2206572,562207,3181,35
3276,2628464,3284,2298314,653949,3292,33
3377,2628696,3385,2401633,757268,3394,37
3477,2628696,3485,2738628,1094263,3493,41
3579,2628820,3596,2222381,578016,3600,33
3681,2628588,3693,1669383,25018,3704,35
3780,2628588,3790,2578919,934554,3800,34
3880,2628836,3890,2514886,870521,3898,37
3979,2629044,3982,2430314,785949,3987,37
4079,2628848,4082,2349386,705021,4085,31
4180,2628892,4182,1770665,126300,4185,27
4280,2629140,4282,2141411,497046,4285,32
4380,2642832,4382,2380123,735758,4385,36
4481,2650116,4483,2466164,821799,4486,47
4581,2627880,4584,2793258,1148893,4588,36
4683,2627892,4690,2358232,713867,4697,33
4783,2627892,4790,2134871,490506,4797,28
4884,2625396,4893,2516355,871990,4901,39
4985,2617948,4996,2924082,1279717,5003,44
5085,2618168,5097,2737659,1093294,5117,42
5186,2615824,5196,2595226,950861,5206,38
5287,2615824,5295,2470690,826325,5304,29
5387,2616120,5397,1935577,291212,5406,35
5488,2616072,5506,2282505,638140,5510,30
5587,2615856,5593,2346536,702171,5600,32
5688,2615668,5696,2043129,398764,5704,30
5789,2615916,5797,2231814,587449,5806,32
5889,2615968,5897,2522056,877691,5904,37
5990,2615968,5998,1992938,348573,6006,29
6091,2615968,6100,2185062,540697,6108,33
6189,2615968,6192,2021618,377253,6195,31
6290,2615872,6293,1694705,50340,6296,32
6391,2615872,6393,1740547,96182,6402,31
6494,2615744,6507,1758728,114363,6519,37
6594,2616088,6604,2308560,664195,6614,33
6695,2615912,6705,2406682,762317,6715,36
6795,2615912,6805,2344272,699907,6814,36
6896,2615912,6905,2208041,563676,6913,31
6995,2615912,7003,2114829,470464,7011,36
7096,2615964,7104,2334459,690094,7112,30
7197,2616376,7205,2102289,457924,7212,33
7297,2616376,7305,2021618,377253,7313,28
7397,2616428,7405,2114829,470464,7413,31
7499,2616480,7509,1376013,0,7519,25
7600,2616592,7618,1408845,0,7628,29
7699,2616592,7707,2466164,821799,7715,35
7799,2616956,7811,2251061,606696,7825,36
7900,2615076,7911,2530314,885949,7918,39
7999,2615324,8002,2355675,711310,8006,27
8099,2615356,8101,2134577,490212,8104,30
8200,2615160,8203,1863876,219511,8205,26
8300,2615160,8302,1871354,226989,8305,32
8400,2615160,8403,2136340,491975,8406,31
8501,2614964,8504,1849536,205171,8506,32
8602,2614856,8605,1690544,46179,8607,24
8702,2614800,8704,2142041,497676,8707,30
8803,2614800,8805,2106191,461826,8808,33
8904,2614852,8907,2009339,364974,8909,32
9004,2614612,9007,1927948,283583,9010,0
9105,2611800,9108,1680327,35962,9111,42
9205,2611580,9209,1720593,76228,9212,38
9305,2611432,9309,1692052,47687,9312,36
9406,2611284,9409,1033075,0,9413,27
9506,2611780,9509,1916940,272575,9512,41
9607,2611528,9611,863048,0,9614,29
9708,2611528,9713,942848,0,9717,36
9810,2611700,9814,868824,0,9818,32
9910,2611552,9914,763200,0,9919,36
10011,2611708,10015,937393,0,10018,41
10111,2611808,10114,1809830,165465,10118,41
10211,2611364,10215,1615796,0,10219,36
10312,2613284,10316,1730518,86153,10319,43
10413,2614392,10417,1613648,0,10420,34
10514,2614600,10518,1413960,0,10521,36
10614,2613348,10618,1435976,0,10622,43
10715,2613348,10719,1549832,0,10723,36
10816,2613508,10819,1334806,0,10823,33
10916,2613608,10921,1272249,0,10924,39
11017,2613608,11020,1372923,0,11024,38
11117,2613460,11121,1355429,0,11124,35
11218,2613864,11223,1202284,0,11226,34
11319,2613936,11323,1317278,0,11326,40
11419,2613936,11423,1108950,0,11426,34
11519,2613880,11523,1056390,0,11526,35
11620,2613748,11623,870170,0,11627,35
11720,2614152,11723,1424628,0,11727,37
11820,2614152,11824,1744858,100493,11827,39
11922,2614252,11925,1644477,112,11929,36
12022,2614252,12026,1064738,0,12030,33
12123,2614260,12127,891956,0,12130,37
12225,2614112,12229,1040812,0,12233,39
12324,2613964,12327,1739272,94907,12330,40
12424,2613964,12427,1572776,0,12431,36
12525,2613940,12528,1394458,0,12532,33
12625,2614408,12629,1217594,0,12633,37
12726,2614408,12730,1020128,0,12733,31
12827,2616548,12831,1111633,0,12834,40
12927,2614436,12931,1133859,0,12934,33
13028,2614544,13031,1397771,0,13034,32
13128,2614704,13133,1408677,0,13136,43
13229,2615020,13233,1366507,0,13237,38
13329,2615020,13333,1422793,0,13336,38
13431,2615456,13438,1418302,0,13443,36
13530,2613776,13534,1882423,238058,13537,44
13631,2613468,13634,1676170,31805,13637,37
13732,2613468,13736,1215320,0,13739,32
13832,2613468,13836,1171721,0,13839,33
13933,2613320,13936,1271116,0,13940,40
14033,2613280,14037,1056480,0,14041,39
14133,2612984,14137,1761774,117409,14140,40
14234,2613084,14237,1663372,19007,14240,36
14337,2613084,14349,1172070,0,14359,39
14437,2612936,14448,1504364,0,14459,40
