Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
5,2605504,9,3812706,2230857,13,60
168,2625008,173,4220727,2638878,178,78
221,2607724,226,5355898,3774049,231,73
319,2620088,324,4983934,3402085,329,57
421,2638360,426,4760246,3178397,433,80
521,2625000,525,5774614,4192765,533,91
622,2636712,631,6120252,4538403,641,94
790,2648852,802,5057406,3475557,812,92
841,2655136,852,5513170,3931321,863,91
942,2665040,952,5800955,4219106,962,89
1041,2692128,1049,4954838,3372989,1057,85
1142,2694964,1151,3577954,1996105,1158,44
1191,2693964,1194,3299603,1717754,1197,32
1292,2611560,1294,2246949,665100,1297,32
1392,2611560,1395,2331769,749920,1398,30
1493,2611560,1496,2170405,588556,1503,31
1594,2611560,1602,2338985,757136,1609,32
1693,2611560,1696,2047655,465806,1699,30
1794,2611772,1797,2104186,522337,1799,28
1894,2611772,1897,2176129,594280,1900,33
1995,2611772,1998,2082444,500595,2001,28
2095,2611676,2098,2138309,556460,2100,32
2195,2611612,2198,2104722,522873,2200,29
2295,2611860,2298,2018681,436832,2301,27
2396,2612108,2399,1948448,366599,2402,27
2497,2611912,2499,2088118,506269,2502,30
2599,2611932,2612,2063170,481321,2618,31
2698,2614804,2701,1880479,298630,2704,28
2799,2613340,2801,2459701,877852,2804,32
2899,2612948,2902,2604365,1022516,2904,44
2999,2613072,3002,2542011,960162,3005,35
3100,2613048,3106,2259526,677677,3114,35
3203,2612816,3215,1991279,409430,3227,35
3304,2612816,3318,1703173,121324,3331,37
3404,2613064,3414,2493114,911265,3433,36
3503,2613064,3512,2251061,669212,3518,35
3602,2613064,3605,2256763,674914,3607,31
3703,2613280,3705,1914067,332218,3708,28
3803,2613280,3805,2348505,766656,3808,32
3904,2611736,3907,1828825,246976,3909,37
4004,2611540,4006,2521088,939239,4009,32
4104,2611548,4107,2235252,653403,4110,32
4205,2611400,4208,1815219,233370,4210,33
4305,2611400,4308,2253155,671306,4310,32
4405,2611672,4408,1864455,282606,4411,32
4506,2611920,4508,2084680,502831,4511,30
4607,2612432,4609,2213742,631893,4612,34
4708,2628836,4715,2884293,1302444,4722,44
4809,2608028,4816,2874859,1293010,4823,44
4910,2607740,4920,2305778,723929,4931,37
5012,2604192,5021,3063164,1481315,5027,53
5109,2601172,5112,3267572,1685723,5116,42
5210,2600028,5212,2775686,1193837,5215,33
5310,2600028,5313,1756009,174160,5316,32
5411,2600028,5413,2008792,426943,5416,32
5511,2600120,5514,2546330,964481,5516,33
5612,2599924,5614,1957087,375238,5617,32
5713,2600164,5721,1770038,188189,5729,32
5814,2600372,5822,2361670,779821,5829,33
5912,2600372,5915,2371484,789635,5917,34
6013,2600344,6016,2070340,488491,6018,31
6114,2600140,6116,1731161,149312,6119,29
6214,2597500,6217,2065552,483703,6220,27
6314,2597500,6317,2241247,659398,6319,32
6415,2597748,6417,1955619,373770,6420,30
6515,2597996,6517,2234975,653126,6520,31
6615,2596480,6619,2384649,802800,6621,34
6716,2596700,6719,1828412,246563,6721,29
6817,2596504,6820,1808043,226194,6823,31
6918,2596308,6924,2370643,788794,6930,34
7018,2596556,7023,1942747,360898,7040,29
7117,2596548,7120,2007278,425429,7126,29
7218,2596452,7221,1871207,289358,7224,33
7318,2596452,7321,2139088,557239,7323,28
7418,2596476,7421,2003043,421194,7423,29
7520,2596476,7526,2114829,532980,7533,33
7622,2596476,7630,1849536,267687,7638,29
7721,2596300,7723,2043129,461280,7726,29
7821,2596104,7824,2109629,527780,7827,33
7922,2596620,7925,1326633,0,7927,33
8023,2596960,8031,2452723,870874,8039,36
8123,2597112,8131,2343097,761248,8138,36
8223,2596976,8226,2022466,440617,8228,30
8323,2597224,8325,2172190,590341,8328,31
8424,2597028,8426,1833727,251878,8429,27
8524,2597080,8527,1930007,348158,8529,31
8624,2597136,8627,1780310,198461,8629,30
8726,2597632,8728,2012979,431130,8731,27
8827,2597632,8830,1675583,93734,8832,31
8927,2598112,8929,2663902,1082053,8931,33
9029,2597916,9038,2306953,725104,9047,33
9129,2597976,9138,2057469,475620,9147,33
9230,2596100,9239,2530695,948846,9245,43
9329,2594132,9332,2603691,1021842,9334,32
9429,2594156,9432,2337015,755166,9434,32
9530,2593960,9532,1978598,396749,9535,29
9631,2594516,9636,1599422,17573,9644,30
9732,2594516,9740,2407334,825485,9747,34
9833,2594124,9841,2193700,611851,9845,36
9932,2594344,9935,1953198,371349,9938,32
10033,2594316,10036,1968035,386186,10038,35
10133,2596060,10136,2714180,1132331,10138,40
10234,2596388,10236,2438278,856429,10239,34
10334,2596424,10337,1769196,187347,10340,28
10435,2596444,10438,2425026,843177,10442,35
10536,2596444,10540,1750009,168160,10542,34
10637,2596712,10640,2071347,489498,10642,28
10736,2596712,10739,2266990,685141,10742,27
10837,2597016,10840,2063170,481321,10843,32
10938,2597068,10941,2146881,565032,10943,36
11038,2597036,11040,2897665,1315816,11043,38
11139,2597304,11142,1924299,342450,11144,34
11239,2597240,11242,2351443,769594,11245,39
11339,2597240,11342,2246154,664305,11345,32
11440,2597488,11443,1892557,310708,11446,29
11541,2597292,11543,2025851,444002,11548,32
11641,2597396,11644,2164639,582790,11647,32
11741,2597448,11744,2400371,818522,11747,30
11842,2597696,11844,1574025,0,11853,28
11944,2597936,11955,1904264,322415,11969,34
12045,2595848,12054,2528051,946202,12064,33
12146,2596076,12155,2272572,690723,12164,35
12246,2596156,12256,2111892,530043,12266,32
12347,2595960,12356,2315211,733362,12366,31
12447,2596208,12457,2154912,573063,12467,32
12548,2595620,12557,2496139,914290,12566,37
12648,2595672,12658,2325232,743383,12667,36
12748,2595436,12758,2268372,686523,12768,32
12848,2595684,12851,2311186,729337,12854,29
12948,2595736,12951,2509304,927455,12954,35
13048,2596064,13051,2324057,742208,13053,29
13149,2596220,13151,1839135,257286,13154,23
13249,2596080,13251,1640134,58285,13255,21
13349,2596256,13352,1885386,303537,13355,31
13450,2596504,13453,2083211,501362,13456,28
13551,2596608,13553,1968490,386641,13556,29
13651,2596660,13653,2154619,572770,13656,33
13751,2596996,13754,2136135,554286,13757,36
13851,2596800,13853,2495503,913654,13856,31
13952,2596800,13954,2061701,479852,13957,31
14052,2597160,14055,2163551,581702,14060,30
14152,2597252,14155,2235252,653403,14158,35
