Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
21,2601516,25,3637114,2083612,29,58
121,2593100,125,3630516,2077014,128,50
222,2597596,226,4369743,2816241,231,57
322,2611572,325,3679118,2125616,328,59
423,2624408,426,4395660,2842158,429,51
524,2588244,526,2450235,896733,528,42
626,2588244,632,1845136,291634,639,22
726,2588504,736,707561,0,745,13
825,2589672,830,1557349,3847,835,40
925,2614092,929,3708292,2154790,933,76
1027,2625728,1030,4508349,2954847,1032,68
1128,2627416,1130,3208775,1655273,1132,19
1179,2627664,1183,2015056,461554,1193,53
1280,2632888,1291,3245996,1692494,1295,78
1379,2635288,1382,4898480,3344978,1386,50
1482,2636748,1487,1898258,344756,1492,26
1580,2640964,1583,2462726,909224,1586,29
1681,2645208,1683,2609566,1056064,1686,54
1783,2645712,1792,3272408,1718906,1798,0
1883,2658100,1886,3118070,1564568,1890,0
1982,2677136,1985,3701236,2147734,1989,74
2083,2678552,2086,3726765,2173263,2088,26
2184,2678832,2187,708589,0,2189,7
2286,2683424,2296,852952,0,2306,21
2386,2605740,2395,1375532,0,2400,22
2488,2606220,2501,1607595,54093,2515,26
2587,2605892,2595,2372953,819451,2600,37
2687,2605900,2699,2179360,625858,2702,33
2786,2605704,2789,2823200,1269698,2791,47
2886,2605748,2889,2916618,1363116,2892,41
2987,2605740,2990,2291144,737642,2992,34
3087,2605544,3090,2418737,865235,3095,32
3188,2605544,3194,1977437,423935,3200,36
3289,2605596,3297,2341629,788127,3301,32
3389,2605596,3391,2260494,706992,3394,32
3489,2605400,3492,2283680,730178,3495,34
3589,2605452,3592,2440541,887039,3595,36
3690,2605700,3693,2341629,788127,3696,32
3791,2605812,3794,2149211,595709,3796,34
3891,2606092,3893,2265021,711519,3896,32
3992,2606036,3994,1964257,410755,3997,31
4092,2605840,4095,1739047,185545,4097,22
4192,2606088,4195,2004634,451132,4197,27
4295,2605892,4304,2027320,473818,4310,33
4394,2619408,4402,2499664,946162,4408,40
4495,2627072,4501,3008154,1454652,4508,42
4595,2604880,4603,2549561,996059,4610,37
4696,2604880,4704,2241247,687745,4710,32
4797,2598804,4804,2242422,688920,4810,34
4898,2594756,4908,2236547,683045,4911,24
4997,2594480,5001,1605131,51629,5010,31
5097,2592428,5100,2719881,1166379,5102,36
5197,2592428,5200,2237222,683720,5203,32
5298,2592428,5301,2025851,472349,5304,32
5398,2592480,5406,1921389,367887,5410,30
5500,2592480,5508,2440166,886664,5511,38
5599,2592864,5601,1935577,382075,5604,25
5700,2592472,5704,1512333,0,5707,0
5801,2592320,5804,957795,0,5808,30
5901,2592528,5906,772620,0,5910,28
6002,2592260,6007,693868,0,6011,27
6103,2592636,6107,1718187,164685,6110,39
6203,2592736,6207,970456,0,6211,35
6304,2592736,6308,941812,0,6311,34
6404,2592588,6408,1034440,0,6411,33
6504,2592440,6508,1333995,0,6511,33
6605,2592540,6609,1472395,0,6612,37
6706,2592540,6710,1437012,0,6713,31
6807,2592392,6811,884483,0,6814,24
6907,2592640,6911,826997,0,6915,25
7007,2592556,7011,894288,0,7015,34
7107,2592804,7111,1409825,0,7114,33
7208,2593120,7212,1436544,0,7215,34
7308,2592972,7311,1537393,0,7314,35
7409,2593220,7412,1335089,0,7416,32
7509,2593228,7513,1448736,0,7516,33
7609,2594772,7613,1745326,191824,7616,36
7710,2593688,7714,1272706,0,7717,32
7810,2593540,7813,1594286,40784,7817,37
7911,2591360,7915,2097128,543626,7919,48
8011,2591484,8015,1440940,0,8018,37
8112,2591484,8115,1341921,0,8118,39
8212,2591288,8216,1323402,0,8220,35
8313,2591536,8316,1151626,0,8320,35
8413,2591480,8417,1542256,0,8420,37
8513,2591332,8517,1259359,0,8520,39
8614,2591836,8618,1455136,0,8621,37
8715,2591688,8718,1253584,0,8722,33
8815,2591756,8819,1142789,0,8823,38
8915,2590496,8919,2027505,474003,8922,49
9016,2589572,9020,1562314,8812,9023,40
9118,2589424,9122,1444838,0,9126,29
9217,2588904,9221,1704712,151210,9224,38
9318,2588608,9321,1498718,0,9325,35
9418,2588792,9422,1221737,0,9425,32
9518,2589088,9523,1197005,0,9526,38
9619,2589244,9623,1501797,0,9626,40
9719,2589084,9723,1269187,0,9727,31
9820,2589572,9825,746085,0,9828,34
9922,2589636,9927,855533,0,9931,31
10022,2588336,10026,1011326,0,10029,37
10122,2588584,10125,1238184,0,10129,30
10223,2589080,10226,1620671,67169,10230,37
10323,2590640,10327,1904609,351107,10332,45
10424,2591136,10428,1032371,0,10431,34
10526,2591384,10530,953857,0,10534,32
10626,2591964,10630,855074,0,10638,39
10726,2590604,10730,1667708,114206,10733,46
10826,2590644,10830,1250668,0,10835,33
10927,2590592,10931,1098099,0,10934,32
11028,2590564,11032,911901,0,11036,36
11130,2590564,11136,851772,0,11141,35
11229,2590812,11233,1253288,0,11236,38
11329,2590664,11332,1480340,0,11336,33
11429,2590664,11433,1394598,0,11436,32
11530,2590912,11534,1193835,0,11537,30
11631,2591200,11635,875304,0,11639,37
11731,2591052,11735,878054,0,11738,33
11831,2591400,11835,1449810,0,11838,31
11932,2591156,11936,1359215,0,11939,33
12033,2591152,12037,934311,0,12041,36
12135,2591400,12139,980683,0,12143,35
12236,2591400,12241,845687,0,12245,38
12336,2591472,12341,1095765,0,12345,45
12435,2591720,12439,1694230,140728,12442,38
12536,2591904,12540,1214271,0,12543,31
12637,2593588,12640,1434396,0,12644,33
12737,2591960,12741,1642329,88827,12744,34
12837,2592192,12841,1581955,28453,12845,36
12938,2592192,12942,1149408,0,12946,36
13039,2592424,13044,888784,0,13047,32
13139,2592424,13143,1333435,0,13147,34
13240,2592424,13243,1395910,0,13246,37
13340,2592524,13344,1480639,0,13348,34
13441,2592680,13445,875243,0,13449,34
13542,2592680,13547,936851,0,13551,35
13642,2590716,13646,1536909,0,13649,45
13743,2590668,13746,1175717,0,13750,33
13843,2590604,13847,1041406,0,13851,33
13943,2589824,13947,1217594,0,13950,35
14044,2589696,14047,1787879,234377,14051,40
14144,2589944,14148,1593212,39710,14151,36
14245,2589944,14249,1607552,54050,14252,33
14346,2589648,14349,1418425,0,14354,36
14447,2590144,14451,929289,0,14454,33
14548,2590404,14553,933731,0,14559,38
14648,2590108,14652,957428,0,14657,33
14749,2590316,14753,937657,0,14756,32
14849,2590104,14852,1542830,0,14856,38
14949,2590124,14953,1307416,0,14956,31
15050,2590124,15054,1272079,0,15057,35
15150,2590436,15154,1407864,0,15157,33
15251,2590388,15255,1140515,0,15259,36
15352,2590396,15355,943386,0,15359,33
15452,2590496,15456,896507,0,15459,32
15553,2590596,15557,722880,0,15562,32
15656,2591256,15661,791207,0,15665,36
15760,2589744,15768,677131,0,15772,0
15858,2590060,15863,615352,0,15867,42
15957,2590160,15962,883616,0,15966,45
16057,2590120,16062,927593,0,16066,37
16158,2590616,16163,954605,0,16168,42
16260,2590756,16265,1454554,0,16269,44
16362,2591004,16367,823239,0,16370,42
16465,2591252,16481,651106,0,16491,44
16563,2589180,16570,1707244,153742,16576,45
16665,2589180,16675,1133033,0,16681,43
16764,2589344,16769,1383382,0,16772,44
16865,2588952,16870,1309870,0,16874,41
16965,2588868,16970,1010008,0,16974,41
17067,2589372,17071,824083,0,17075,41
17167,2589224,17172,948844,0,17176,45
17267,2589224,17271,1103718,0,17275,44
17367,2589324,17372,1250243,0,17375,38
17468,2589324,17473,1271753,0,17477,44
17571,2589176,17577,715599,0,17589,42
17669,2589184,17674,683351,0,17678,43
17769,2589500,17774,1223617,0,17778,43
17870,2589624,17874,1118677,0,17878,35
17971,2589372,17978,1125468,0,17982,42
18071,2589512,18076,620248,0,18080,45
18171,2590008,18176,1173747,0,18180,40
18273,2590008,18280,1020157,0,18284,37
18375,2589860,18383,644689,0,18387,45
18474,2589868,18478,672620,0,18485,44
18574,2590100,18579,709776,0,18590,51
18678,2589952,18695,755611,0,18706,46
18777,2590200,18787,1616365,62863,18795,0
18877,2590168,18886,1723348,169846,18892,40
18976,2589820,18980,1199076,0,18984,33
19077,2589820,19081,1428917,0,19084,36
19178,2588884,19181,1082945,0,19185,30
19278,2588924,19283,1088574,0,19286,35
19379,2588924,19382,1360911,0,19385,31
19479,2589172,19483,1369398,0,19486,31
19579,2589180,19583,1392450,0,19586,31
19680,2587660,19683,1564064,10562,19686,42
19780,2587908,19785,1192924,0,19789,38
19882,2587724,19885,819634,0,19889,38
19981,2587988,19985,1272519,0,19988,37
20082,2588088,20085,1472395,0,20088,31
20183,2587940,20186,1235782,0,20190,29
20284,2587792,20287,1133108,0,20291,32
20384,2587892,20388,993763,0,20392,31
20486,2588208,20490,705076,0,20495,32
20535,2588456,20539,759426,0,20543,33
20636,2588704,20641,823851,0,20645,38
20737,2588704,20741,974421,0,20745,37
20837,2588680,20840,1777447,223945,20843,36
20937,2588596,20942,1264869,0,20946,35
21038,2588492,21042,962974,0,21046,35
21140,2588500,21144,865501,0,21148,32
21242,2588352,21247,848945,0,21252,39
21341,2588608,21345,1005697,0,21349,38
21442,2588652,21449,770092,0,21454,34
21543,2587468,21548,995126,0,21552,36
21643,2587624,21646,1488615,0,21650,37
21744,2587948,21749,1441849,0,21753,0
21844,2587808,21849,1407985,0,21853,42
21946,2588084,21952,740164,0,21956,40
22048,2588488,22055,815685,0,22059,45
22152,2588340,22158,616341,0,22173,49
22249,2588588,22256,689688,0,22261,47
22352,2588696,22371,620805,0,22385,48
22451,2588944,22463,952127,0,22472,45
22551,2587452,22562,1259148,0,22570,50
22652,2587700,22664,1321439,0,22670,42
22752,2587700,22763,1617051,63549,22770,50
22852,2587700,22861,1309870,0,22868,38
22953,2587400,22964,875522,0,22971,42
23054,2587900,23068,873331,0,23079,42
23154,2587900,23166,1033278,0,23174,44
23255,2587752,23270,715298,0,23281,45
23357,2587964,23371,828237,0,23381,48
23456,2588004,23467,1202745,0,23475,42
23556,2588344,23567,1540595,0,23573,46
23656,2588480,23661,1273113,0,23664,50
23756,2588580,23762,791251,0,23765,38
23857,2588480,23862,830649,0,23866,46
