Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
20,2519608,28,4533567,2882162,32,62
87,2524496,90,4640705,2989300,93,80
188,2534196,191,5373589,3722184,194,60
288,2541784,294,3919877,2268472,302,60
390,2546700,398,3834923,2183518,406,40
489,2552912,491,2709947,1058542,494,37
589,2558172,591,2394463,743058,594,36
689,2562496,693,2616736,965331,695,41
790,2568460,792,2408803,757398,795,38
890,2582596,893,2691375,1039970,896,45
992,2589276,999,1626826,0,1005,30
1091,2592492,1095,1988033,336628,1099,40
1192,2494700,1194,2286271,634866,1197,32
1294,2495940,1305,1640674,0,,
