Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
62,2620624,69,1692220,0,75,25
162,2627876,170,1541099,0,179,29
263,2631596,273,1720822,0,282,30
364,2537332,373,1584590,0,383,23
465,2537844,475,1161555,0,485,19
564,2539588,574,1619800,0,587,37
665,2542708,678,2878639,965334,686,60
765,2545084,773,2624853,711548,781,28
867,2545304,877,1901696,0,887,28
967,2545348,970,1763495,0,973,21
1066,2545644,1069,1371225,0,1073,21
1166,2544188,1169,1695531,0,1171,28
1270,2543992,1283,1357334,0,1293,22
1372,2544480,1384,1455940,0,,
