Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
61,2484036,65,1365175,0,70,21
162,2485204,173,1062613,0,183,18
262,2486412,271,996643,0,281,16
363,2486736,375,924942,0,385,20
463,2487628,473,1344000,0,482,25
563,2488836,571,1718598,0,581,35
664,2492068,668,2625489,614768,672,61
764,2492176,773,1799743,0,780,33
864,2491980,871,1686386,0,877,28
965,2492228,971,1964257,0,978,26
1065,2492032,1071,1727644,0,1077,23
1172,2492504,1191,1092178,0,1202,20
1268,2492752,1279,1366163,0,1291,23
1372,2493052,1390,1225186,0,1407,24
1472,2493656,1485,1840215,0,1495,32
1570,2494076,1579,2012272,1551,1588,25
