Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
64,2602628,73,1728364,0,82,32
165,2604596,175,1505719,0,185,25
266,2516608,275,1434018,0,284,25
367,2528448,376,1412508,0,385,21
467,2533476,477,1276276,0,486,22
568,2535108,578,967962,0,587,14
669,2536236,679,1434018,0,687,31
775,2536812,784,2350187,454349,791,56
869,2537288,877,2203188,307350,885,34
970,2549680,978,2501836,605998,985,44
1071,2549492,1080,2187185,291347,1089,30
1173,2549992,1185,2057469,161631,1192,28
1270,2549992,1273,1749554,0,1276,26
1371,2549992,1374,1780182,0,1377,27
1471,2549992,1474,1525339,0,1478,22
1572,2550336,1575,1409916,0,1578,21
1677,2550572,1693,1125263,0,1707,21
1778,2551292,1792,1297042,0,1802,35
1878,2551096,1888,583479,0,1903,11
1978,2551436,1988,1175895,0,1998,22
2079,2552336,,,,,
