datetime,cpu,mem
Thu Oct 27 10:35:11 GMT 2022,27,1495732
Thu Oct 27 10:35:13 GMT 2022,27,1416128
Thu Oct 27 10:35:15 GMT 2022,27,1462940
Thu Oct 27 10:35:16 GMT 2022,27,1463883
