Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
62,2648468,66,4033423,2248627,69,45
163,2665564,167,2127287,342491,172,39
264,2665140,272,3450676,1665880,276,53
367,2672584,371,3238805,1454009,374,32
468,2674672,476,2857081,1072285,480,47
568,2677332,571,2779004,994208,574,41
670,2676864,679,1834989,50193,686,32
770,2676884,778,2258231,473435,784,32
871,2677192,880,2583149,798353,887,40
972,2677244,979,2215211,430415,986,32
1073,2677244,1082,2480417,695621,1088,34
1172,2677508,1175,2443392,658596,1178,35
1272,2677312,1277,2431902,647106,1283,33
1373,2677684,1380,2086149,301353,1387,33
1474,2677656,1483,2229551,444755,1488,33
1573,2677580,1576,2274541,489745,1579,32
1673,2677580,1677,2163551,378755,1679,32
1775,2677716,1777,2231520,446724,1780,32
1876,2677716,1879,2117593,332797,1881,31
1976,2677988,1978,2228082,443286,1981,31
2076,2678484,2079,1740414,0,2082,29
2176,2678484,2179,2296345,511549,2181,32
2277,2678092,2280,2285443,500647,2282,33
2379,2678340,2387,2099020,314224,2396,34
2479,2678764,2488,1922012,137216,2497,30
2580,2678684,2590,1989865,205069,2598,33
2681,2678684,2689,2172190,387394,2696,31
2782,2678984,2789,2258231,473435,2796,36
2882,2678788,2889,2078979,294183,2897,32
2983,2679004,2993,2220912,436116,3006,33
3083,2678112,3092,2511154,726358,3098,35
3182,2678164,3185,1892557,107761,3188,27
3283,2678164,3286,2591994,807198,3288,37
3383,2678112,3385,2561345,776549,3389,37
3483,2678224,3486,2149211,364415,3489,30
3584,2678168,3587,2127701,342905,3589,32
3684,2677972,3687,2292613,507817,3690,32
3785,2678284,3788,2063170,278374,3790,30
3885,2678284,3888,2224350,439554,3891,33
3986,2678140,3989,2444273,659477,3991,34
4086,2678140,4089,2099020,314224,4091,29
4187,2678388,4190,2172190,387394,4193,32
4290,2678668,4297,2000108,215312,4304,30
4390,2678472,4398,2172190,387394,4409,34
4489,2681428,4492,2322762,537966,4494,33
4590,2697048,4598,2724287,939491,4605,43
4691,2678488,4708,2666927,882131,4712,38
4792,2678292,4803,2222294,437498,4808,35
4891,2678096,4898,2243891,459095,4903,28
4992,2679448,4999,2329932,545136,5006,38
5094,2676836,5104,2805922,1021126,5108,42
5193,2673076,5196,2737779,952983,5202,39
5297,2672344,5308,2715653,930857,5319,35
5396,2672344,5406,2080384,295588,5416,32
5495,2671176,5503,2294082,509286,5511,32
5596,2671128,5604,2172190,387394,5612,32
5697,2669808,5706,2602396,817600,5714,39
5798,2669808,5808,2281624,496828,5817,35
5898,2669808,5906,2392026,607230,5916,35
5999,2669808,6009,2102443,317647,6021,33
6098,2669808,6108,2167766,382970,6118,36
6199,2669928,6208,2336725,551929,6216,37
6299,2669928,6306,2423143,638347,6313,35
6399,2670012,6408,2236721,451925,6416,33
6499,2670168,6507,2086149,301353,6514,32
6601,2670184,6610,2165020,380224,6616,31
6701,2669988,6709,2143510,358714,6722,30
6801,2670116,6809,1964257,179461,6817,32
6902,2670116,6909,2172190,387394,6916,31
7001,2670116,7007,1928407,143611,7013,24
7102,2670116,7109,1491031,0,7116,25
7202,2670120,7209,2157850,373054,7216,33
7303,2670120,7310,2430314,645518,7315,32
7404,2670172,7411,2260201,475405,7417,35
7505,2670196,7517,2143510,358714,7520,32
7604,2670264,7607,2093319,308523,7609,31
7705,2670264,7707,2378022,593226,7710,36
7805,2670068,7808,2076167,291371,7810,30
7905,2670068,7907,2364314,579518,7910,34
8005,2670068,8008,1930670,145874,8011,29
8106,2669872,8108,2509685,724889,8111,34
8206,2669872,8209,1980567,195771,8212,29
8307,2667976,8309,2321293,536497,8312,35
8407,2668224,8409,2382887,598091,8412,31
8509,2668284,8517,2193700,408904,8525,32
8609,2668220,8617,2043129,258333,8625,31
8711,2668468,8718,2064639,279843,8729,32
8809,2668272,8811,2078979,294183,8814,27
8911,2668272,8921,1709137,0,8932,32
9011,2668272,9021,2114829,330033,9027,34
9112,2668520,9120,1964257,179461,9127,28
9212,2668740,9220,2057469,272673,9226,34
9314,2666584,9326,2814855,1030059,9330,46
9412,2666504,9415,2661552,876756,9418,34
9513,2666836,9515,1790393,5597,9518,30
9612,2666636,9615,2357144,572348,9620,33
9713,2666636,9716,2344773,559977,,
