Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
31,2619936,35,3260783,1258324,40,69
113,2630412,118,5114171,3111712,122,80
213,2645940,217,5663537,3661078,222,67
315,2657664,319,4486314,2483855,322,62
416,2673100,420,4309792,2307333,424,68
517,2689268,519,4255021,2252562,522,51
617,2637732,620,3280443,1277984,622,39
718,2637968,721,2392994,390535,724,36
819,2638296,822,1623480,0,825,30
919,2638876,923,1909184,0,925,30
1020,2638976,1023,1870695,0,1025,35
1119,2639224,1122,2242422,239963,1124,32
1221,2639276,1224,1684202,0,1226,30
1321,2639524,1324,2122304,119845,1327,32
1422,2639824,1425,2034490,32031,1428,32
1522,2639876,1526,1662436,0,1529,32
1623,2640372,1625,1890706,0,1628,31
1722,2639064,1725,2805628,803169,1727,38
1824,2639508,1826,2177585,175126,1829,38
1924,2639384,1927,2182790,180331,1930,34
2025,2639548,2028,2325597,323138,2030,32
2125,2639548,2127,2413036,410577,2129,33
2226,2639768,2228,1910798,0,2231,31
2325,2639820,2328,2337015,334556,2330,35
2427,2639820,2429,2134871,132412,2432,34
2529,2639872,2538,2359113,356654,2547,32
2630,2639892,2638,2337015,334556,2647,32
2729,2640384,2737,2312948,310489,2746,33
2830,2640156,2839,3102834,1100375,2849,51
2928,2640508,2931,2851880,849421,2933,37
3028,2640744,3031,2364314,361855,3033,34
3129,2640796,3132,2170721,168262,3135,32
3229,2641044,3232,2183593,181134,3235,29
3330,2640900,3332,2406159,403700,3335,36
3431,2641148,3434,1560892,0,3437,31
3532,2641396,3535,1502897,0,3537,36
3633,2641396,3635,2161260,158801,3638,33
3732,2641448,3735,1981146,0,3737,31
3833,2641592,3836,1863876,0,3838,29
3934,2641704,3936,2406159,403700,3938,38
4034,2641952,4037,1989851,0,4039,32
4134,2641756,4136,2233783,231324,4139,32
4235,2641756,4238,1557609,0,4241,28
4336,2642056,4339,1683724,0,4342,34
4436,2649832,4439,3203422,1200963,4441,48
4538,2660244,4549,3042242,1039783,4554,44
4639,2639844,4648,2623525,621066,4656,40
4740,2639844,4750,1912136,0,4762,31
4841,2639772,4852,2082932,80473,4862,38
4942,2639828,4951,2723613,721154,4959,38
5041,2636804,5044,2889200,886741,5047,47
5141,2633292,5143,2555176,552717,5146,37
5241,2633292,5244,1912495,0,5246,22
5342,2633096,5344,1238564,0,5347,26
5443,2633652,5445,2018331,15872,5449,39
5543,2633232,5546,2071809,69350,5548,27
5644,2633232,5646,1815219,0,5649,36
5744,2633480,5747,2326866,324407,5750,34
5845,2633544,5848,2279067,276608,5851,33
5946,2633464,5949,1761165,0,5952,36
6047,2633692,6054,2258142,255683,6062,32
6148,2633496,6156,2113387,110928,6162,33
6248,2633496,6254,2301252,298793,6261,36
6351,2633744,6360,1882612,0,6370,34
6450,2633744,6458,2371484,369025,6469,32
6549,2633764,6552,2457525,455066,6554,38
6650,2633704,6653,2405572,403113,6656,34
6751,2632528,6754,2016142,13683,6757,34
6851,2632340,6854,1669711,0,6857,32
6952,2632356,6955,1682640,0,6958,32
7052,2632852,7055,1910952,0,7059,40
7153,2630892,7155,2565077,562618,7157,36
7253,2630892,7256,2384649,382190,7259,37
7354,2630696,7356,1699163,0,7359,34
7455,2630716,7457,1750808,0,7460,34
7555,2630716,7558,1852970,0,7561,34
7656,2630932,7659,1816713,0,7662,33
7760,2630828,7781,1734418,0,7791,31
7859,2630916,7868,2306072,303613,7881,33
7959,2630824,7965,2279742,277283,7973,35
8060,2630824,8069,2314123,311664,8075,32
8159,2630824,8162,2064671,62212,8165,35
8260,2630824,8262,2021216,18757,8265,31
8360,2631292,8362,2374248,371789,8365,29
8461,2631096,8464,2370309,367850,8466,35
8561,2631096,8568,1840154,0,8574,31
8663,2631096,8670,2243891,241432,8676,33
8762,2631096,8765,1860102,0,8767,33
8863,2631300,8866,2206278,203819,,
