Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
82,2622324,2,3068452,1691120,5,58
182,2617768,85,4078206,2700874,88,65
283,2619140,185,4124785,2747453,188,52
384,2618320,287,4640912,3263580,289,71
485,2619024,392,3270423,1893091,399,42
586,2619076,493,2071809,694477,502,30
687,2618936,593,1691794,314462,602,23
788,2618740,699,1405562,28230,711,27
888,2618740,800,1426184,48852,812,27
988,2618988,899,1467942,90610,911,29
1088,2619040,997,1629345,252013,1007,29
1188,2619092,1096,1835196,457864,1105,23
1288,2619340,1191,1441677,64345,1194,27
1388,2619588,1290,1258844,0,1293,22
1490,2619516,1391,1214726,0,1394,25
1590,2619692,1492,1163486,0,1495,24
1690,2619680,1593,1297465,0,1596,30
1791,2619732,1693,1247802,0,1696,25
1892,2619732,1794,1314328,0,1796,26
1992,2619536,1895,1291648,0,1898,23
2093,2619784,1995,1293552,0,1997,27
2198,2620084,2096,1378984,1652,2099,28
2296,2620580,2213,1225975,0,2223,32
2396,2620384,2304,1372730,0,2312,23
2498,2620436,2403,1554539,177207,2410,26
2599,2620404,2507,1398909,21577,2515,24
2698,2620720,2610,1389588,12256,2620,31
2800,2620968,2704,1957087,579755,2709,29
2901,2619456,2810,1326765,0,2823,25
3001,2619308,2910,1843012,465680,2921,34
3102,2619620,3014,1509954,132622,3025,27
3202,2624084,3112,1549552,172220,3122,28
3302,2624084,3212,1609396,232064,3223,24
3404,2624136,3311,1871046,493714,3320,26
3504,2624188,3414,1584461,207129,3425,25
3605,2624364,3516,1415411,38079,3527,27
3705,2624616,3616,1339898,0,3628,25
3805,2625080,3714,1806515,429183,3723,23
3905,2626688,3815,2898633,1521301,3821,46
4005,2628832,3907,3224725,1847393,3910,50
4105,2640560,4009,3194576,1817244,4012,49
4205,2641532,4108,4152257,2774925,4111,66
4306,2631676,4208,4225460,2848128,4212,74
4407,2638192,4309,5937970,4560638,4312,66
4507,2635340,4410,4324339,2947007,4414,70
4608,2631012,4510,4988047,3610715,4513,72
4708,2633532,4610,3663809,2286477,4613,44
4810,2629744,4711,2873010,1495678,4717,41
4911,2631260,4819,2757200,1379868,4826,43
5012,2629488,4921,2199108,821776,4932,30
5112,2629488,5021,2107659,730327,5030,30
5212,2629556,5120,1971428,594096,5129,27
5313,2628048,5221,1878216,500884,5231,27
5413,2628296,5322,2215211,837879,5330,32
5513,2628756,5422,1792175,414843,5430,25
5614,2626932,5524,2048830,671498,5540,32
5714,2627180,5623,1792340,415008,5632,27
5815,2626984,5723,1991469,614137,5731,26
5916,2627088,5824,1679721,302389,5833,23
6016,2627336,5925,1679215,301883,5934,28
6117,2627192,6025,1504669,127337,6034,23
6217,2627440,6126,1519630,142298,6135,26
6317,2627732,6226,1739059,361727,6235,28
6419,2627784,6326,1595549,218217,6335,24
6519,2627588,6428,1619371,242039,6437,30
6619,2627904,6528,1647491,270159,6537,26
6718,2631652,6627,1885386,508054,6636,21
6818,2633148,6721,2877623,1500291,6724,43
6919,2628748,6821,2777155,1399823,6823,39
7019,2628572,6921,1806515,429183,6924,27
7120,2628572,7021,1189552,0,7024,16
7220,2628572,7123,1148306,0,7125,22
7321,2629028,7225,1312708,0,7228,25
7422,2628832,7324,1362706,0,7328,27
7527,2628836,7425,1181340,0,7427,28
7627,2628952,7543,1274017,0,7556,26
7727,2629076,7642,1214816,0,7652,30
7828,2629076,7738,1316922,0,7748,31
7929,2629376,7838,1316922,0,7847,32
8029,2629624,7940,1271426,0,7952,26
8132,2629924,8041,1227686,0,8053,25
8229,2628016,8152,1389146,11814,8161,30
8331,2628016,8238,1845228,467896,8248,28
8431,2628016,8341,1666243,288911,8351,26
8532,2628388,8442,1649293,271961,8452,26
8632,2629628,8541,1629345,252013,8551,25
8732,2634144,8640,2299783,922451,8648,37
8832,2630028,8740,1304609,0,8748,16
8934,2630080,8841,1691794,314462,8850,24
9034,2630344,8943,1935577,558245,8953,25
9134,2630148,9043,1914067,536735,9052,27
9235,2628384,9143,1720754,343422,9153,26
9336,2628632,9244,1724098,346766,9253,28
9436,2628632,9347,1564513,187181,9357,31
9538,2628792,9446,1744046,366714,9456,27
9639,2628964,9551,1390438,13106,9564,27
9738,2628964,9654,1237059,0,9668,27
9839,2629264,9751,1401083,23751,9763,28
9939,2629264,9854,1395712,18380,9867,28
10040,2629264,9949,1644306,266974,9959,24
10140,2629068,10050,1454799,77467,10063,22
10240,2629120,10151,1409916,32584,10161,24
10342,2629616,10251,1385862,8530,10263,23
10442,2629616,10355,1330048,0,10368,26
10544,2628688,10454,1381560,4228,10466,25
10644,2629172,10561,1208246,0,10577,26
10744,2629420,10660,1389588,12256,10673,31
10843,2627652,10757,1398995,21663,10768,26
10948,2627652,10852,1694176,316844,10860,29
11045,2627764,10956,1811923,434591,10960,23
11145,2627764,11050,1899727,522395,11056,27
11245,2627568,11147,1655001,277669,11150,24
11346,2627620,11248,1301368,0,11251,25
11446,2627868,11349,1216346,0,11351,26
11546,2627796,11448,1169065,0,11451,25
11650,2627696,11554,1314754,0,11568,32
11750,2627996,11663,1253606,0,11676,25
11850,2627996,11761,1269143,0,11771,28
11951,2628048,11859,1423395,46063,11869,31
12052,2628048,11958,1405562,28230,11967,23
12152,2628100,12062,1366272,0,12071,28
12254,2628628,12163,1380261,2929,12172,32
