Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
81,2655408,83,4730304,2830412,3,56
181,2653356,184,4149733,2249841,86,69
281,2653704,284,1833727,0,186,40
382,2654008,384,1494695,0,286,25
482,2654548,485,1494695,0,387,23
583,2654352,585,1250031,0,487,25
683,2654600,686,1165718,0,588,25
784,2654404,787,1255226,0,689,29
885,2654652,888,1344377,0,790,28
985,2654704,988,1268453,0,891,25
1090,2655072,1102,1271320,0,991,25
1190,2655208,1202,1313100,0,1112,24
1289,2655180,1297,1454810,0,1213,29
1390,2655428,1400,1326633,0,1307,25
1491,2655480,1499,1339725,0,1409,28
1591,2655284,1601,1247357,0,1508,23
1693,2655532,1704,1259587,0,1613,27
1794,2655584,1805,1230920,0,1715,25
1895,2655884,1904,1347618,0,1817,25
1994,2654304,2002,1759007,0,1915,27
2096,2653944,2104,1597007,0,2012,33
2196,2653928,2206,1359248,0,2113,28
2296,2653928,2305,1290650,0,2216,26
2397,2653732,2407,1339898,0,2316,23
2497,2654424,2502,2014448,114556,2417,25
2597,2654424,2603,1770665,0,2508,24
2698,2654424,2706,1539578,0,2610,25
2799,2654648,2807,1398995,0,2715,26
2899,2654648,2908,1395712,0,2816,24
3000,2659172,3010,1349747,0,2917,24
3100,2661180,3111,2500546,600654,3020,30
3205,2662392,3208,2561638,661746,3114,36
3307,2662392,3316,1535385,0,3210,38
3408,2662668,3417,1423395,0,3325,26
3509,2662472,3516,1654280,0,3426,27
3608,2663480,3620,1893869,0,3523,27
3709,2664804,3721,2860519,960627,3626,32
3808,2666592,3810,3027695,1127803,3726,46
3910,2675660,3917,3163633,1263741,3813,45
4014,2681008,4023,3859752,1959860,3924,58
4112,2657948,4120,5483110,3583218,4031,79
4215,2661512,4219,3775854,1875962,4128,46
4320,2668300,4323,4258720,2358828,4222,65
4421,2666164,4427,5085490,3185598,4326,76
4523,2656532,4532,4318965,2419073,4434,70
4622,2658092,4625,3159433,1259541,4539,50
4722,2657216,4724,2294082,394190,4627,33
4822,2657076,4825,1842366,0,4727,35
4923,2656684,4925,1779019,0,4827,27
5024,2656792,5026,2122000,222108,4927,25
5124,2656860,5126,1541818,0,5029,34
5224,2657124,5227,1753323,0,5129,24
5325,2657176,5327,1828371,0,5229,24
5425,2657032,5428,1685557,0,5330,26
5526,2657280,5529,1330645,0,5430,25
5630,2657280,5638,1722737,0,5531,16
5727,2657280,5733,1698964,0,5644,22
5827,2657136,5830,1601178,0,5739,26
5929,2657136,5935,1675583,0,5833,24
6029,2657188,6035,1779019,0,5941,26
6130,2657492,6136,1601178,0,6040,26
6230,2657544,6236,1747524,0,6142,26
6331,2658784,6336,1569902,0,6243,26
6431,2658588,6437,1684624,0,6342,19
6532,2658196,6537,1620093,0,6442,25
6632,2658496,6639,1584461,0,6543,21
6733,2658504,6739,1459786,0,6646,24
6839,2658504,6852,1114146,0,6746,22
6936,2659580,6943,2490217,590325,6865,20
7036,2664928,7043,2365783,465891,6950,37
7136,2659660,7143,2636984,737092,7050,41
7236,2658072,7244,2389175,489283,7151,39
7337,2657876,7347,1863636,0,7251,30
7437,2657876,7445,1604409,0,7355,25
7539,2657920,7547,1624358,0,7454,28
7638,2657920,7647,1928407,28515,7556,27
7739,2658168,7748,1715447,0,7655,27
7839,2658168,7848,1647450,0,7757,26
7940,2658220,7948,1878216,0,7857,27
8040,2658440,8048,2007278,107386,7956,28
8141,2658540,8150,1650295,0,8056,26
8242,2658788,8252,1971428,71536,8159,27
8342,2658700,8348,1689189,0,8260,31
8442,2660168,8451,2086149,186257,8356,26
8541,2660168,8544,2156381,256489,8459,36
8641,2660168,8644,1307066,0,8546,23
8741,2660212,8744,1229008,0,8646,23
8842,2660460,8844,1200146,0,8746,24
8943,2660556,8945,1219586,0,8847,24
9043,2658596,9046,1209866,0,8948,26
9144,2658924,9146,1330528,0,9049,28
9244,2658924,9247,1265656,0,9149,25
9345,2659172,9347,1373314,0,9250,27
9446,2659224,9449,1298860,0,9350,26
9550,2659224,9562,1408914,0,9452,25
9651,2658884,9662,1286343,0,9573,28
9751,2659408,9760,1387256,0,9673,25
9852,2659656,9864,1305455,0,9769,31
9902,2657500,9909,2167119,267227,9877,30
10002,2657500,10011,1366163,0,9916,39
10102,2657644,10111,1313632,0,10021,24
10203,2657724,10209,1649293,0,10119,25
10304,2657748,10312,1362880,0,10216,24
10404,2657980,10411,1554539,0,10320,27
10504,2658228,10511,1574487,0,10418,23
10606,2658032,10616,1303317,0,10518,26
10706,2658032,10717,1312644,0,10626,27
10806,2658032,10814,1464659,0,10728,25
10906,2657836,10914,1379296,0,10822,28
11008,2658084,11019,1215630,0,10923,24
11108,2658452,11117,1335960,0,11030,25
11209,2658292,11218,1398915,0,11128,25
11308,2658200,11315,1833812,0,11228,31
11409,2658448,11420,1395712,0,11322,32
11510,2658448,11520,1417817,0,11428,26
11610,2658708,11621,1363940,0,11528,26
11711,2658708,11723,1361608,0,11631,31
11811,2658708,11819,1330048,0,11732,28
11911,2658788,11919,1634332,0,11826,23
12013,2659036,12024,1250031,0,11926,27
12113,2659088,12122,1420606,0,12037,27
12214,2659084,12222,1412239,0,12131,28
12314,2659136,12324,1314975,0,12231,28
12414,2659632,12426,1310312,0,12334,25
12514,2656972,12520,2029399,129507,12438,27
12616,2656972,12624,1323482,0,12526,32
12716,2656972,12725,1359248,0,12633,26
12818,2656972,12828,1290166,0,12734,22
12917,2657248,12927,1319639,0,12840,28
13018,2657052,13026,1409450,0,12937,26
13119,2657264,,,,13037,28
