Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
41,2516184,44,4829423,2954744,48,66
127,2520776,130,4850433,2975754,133,76
241,2527000,302,3558815,1684136,308,38
360,2534664,366,2150299,275620,450,25
472,2477040,491,1591413,0,554,16
591,2477280,616,1261588,0,671,15
674,2477520,771,1146867,0,1081,17
1100,2476884,1127,1297439,0,1172,17
1175,2476884,1211,1304609,0,1311,16
1352,2476884,1376,1254418,0,1386,17
1389,2476884,1392,1677454,0,1395,25
1396,2476884,1399,1534052,0,1401,100
1403,2477132,1405,3555671,1680992,1408,0
1409,2477132,1412,3197166,1322487,1414,50
1453,2477132,1455,1598583,0,1458,21
1553,2477304,1555,1564513,0,1558,27
1653,2477304,1656,1509656,0,1658,24
1755,2477332,1764,1494695,0,1771,29
1855,2477332,1861,2021618,146939,1868,25
1956,2477676,1962,1648773,0,1968,24
2057,2477884,2066,1343181,0,2074,24
2158,2477688,2165,1514643,0,2174,24
2259,2477688,2271,1297810,0,2281,31
2359,2478132,2369,1426184,0,2377,25
2460,2478132,2469,1303468,0,2478,23
2561,2478380,2571,1261498,0,2581,28
2661,2478184,2670,1282332,0,2679,23
2760,2479372,2765,2157850,283171,2771,31
2861,2478600,2867,1584242,0,2873,23
2961,2478460,2968,1752664,0,2974,26
3062,2478492,3069,1654280,0,3076,28
3162,2478740,3168,1923976,49297,3175,28
3271,2483008,3276,1992938,118259,3282,29
3363,2481600,3366,2174160,299481,3368,27
3463,2481416,3466,1684624,0,3468,24
3563,2481616,3566,1589448,0,3568,26
3665,2481864,3673,1599422,0,3680,28
3765,2481668,3771,1579474,0,3778,25
3866,2481916,3873,1669241,0,3880,27
3967,2481872,3975,1754020,0,3982,34
4068,2481636,4075,3104302,1229623,4081,49
4168,2483776,4178,3160194,1285515,4182,52
4267,2489688,4269,3590607,1715928,4273,59
4369,2500132,4372,4550257,2675578,4375,75
4469,2501736,4472,5806732,3932053,4475,86
4570,2498152,4573,5540264,3665585,4576,70
4672,2491840,4674,4665980,2791301,4676,60
4772,2492520,4774,3918495,2043816,4777,54
4872,2502420,4874,3684319,1809640,4877,53
4972,2491956,4975,2559375,684696,4977,41
5073,2491840,5075,2509979,635300,5078,35
5173,2491712,5175,1691794,0,5178,24
5274,2491180,5280,1509656,0,5286,25
5374,2491444,5381,1669241,0,5387,25
5475,2491692,5481,1569500,0,5488,25
5575,2491692,5582,1649293,0,5588,28
5676,2491548,5682,1651836,0,5688,26
5776,2491548,5782,1818553,0,5788,28
5876,2491796,5882,1763495,0,5889,26
5978,2490076,5987,1890111,15432,5997,29
6079,2484876,6089,1654280,0,6098,28
6179,2485124,6189,1494695,0,6197,23
6280,2485476,6288,1660419,0,6292,25
6378,2485692,6380,1604284,0,6383,23
6478,2485548,6483,1630700,0,6490,27
6580,2485600,6586,1474747,0,6593,22
6684,2485816,6701,1157907,0,6710,26
6783,2486760,6790,3194576,1319897,6797,50
6882,2482140,6884,2688176,813497,6887,35
6982,2478736,6984,1905134,30455,6987,27
7082,2478984,7084,1451168,0,7087,20
7182,2479232,7185,1395712,0,7187,25
7283,2479532,7285,1190426,0,7288,23
7383,2479780,7386,1229306,0,7388,26
7487,2479832,7500,1237406,0,7513,29
7588,2480100,7601,1243886,0,7612,27
7688,2480392,7701,1266566,0,7712,28
7788,2484872,7795,1670744,0,7801,30
7888,2482768,7896,1462351,0,7901,18
7988,2480976,7993,1641603,0,7999,23
8088,2481224,8094,1885386,10707,8099,27
8188,2481276,8194,1805375,0,8200,28
8289,2482040,8294,1805375,0,8301,27
8390,2482536,8397,1756325,0,8401,23
8491,2482340,8498,1526882,0,8504,21
8596,2480876,8604,2034490,159811,8611,31
8694,2480860,8699,1777835,0,8704,21
8801,2481108,8813,1243118,0,8824,28
8895,2482928,8902,2431324,556645,8909,36
8996,2482860,9003,1820856,0,9010,27
9097,2482696,9105,1398995,0,9115,25
9198,2482696,9210,1401083,0,9220,26
9299,2482696,9312,1260086,0,9324,29
9399,2482944,9411,1261356,0,9421,27
9500,2483164,9513,1319639,0,9523,28
9601,2483216,9612,1309277,0,9623,28
9701,2483464,9712,1303544,0,9722,26
9801,2483464,9811,1454810,0,9818,26
9901,2483516,9911,1624358,0,9917,27
10003,2483648,10013,1342955,0,10024,29
10104,2483648,10116,1288255,0,10129,26
10203,2483648,10214,1322991,0,10227,25
10304,2483648,10313,1356459,0,10322,27
10404,2483948,10414,1303468,0,10424,22
10505,2483948,10516,1273006,0,10529,25
10606,2483752,10615,1441677,0,10623,29
10706,2484248,10714,1287366,0,10723,21
10807,2484052,10817,1214714,0,10827,20
10907,2484300,10916,1283945,0,10927,24
10958,2484424,10966,1520474,0,10975,26
11058,2484632,11068,1323482,0,11078,23
11159,2484632,11171,1305455,0,11182,31
11260,2482476,11273,1609769,0,11285,34
11361,2482476,11373,1349950,0,11384,27
11520,2482692,11601,1462351,0,11632,19
11670,2482908,11711,1462351,0,11791,17
11810,2478400,11891,1328970,0,11971,17
12011,2478488,12020,1283099,0,12030,20
12031,2478488,12034,1577072,0,12036,0
12037,2478488,12040,2594878,720199,12042,100
12091,2478488,12094,1792175,0,12096,20
12192,2478488,12194,1326765,0,12197,23
12293,2478488,12295,1162886,0,12298,21
12393,2478540,12395,1198526,0,12398,22
12493,2478540,12496,1172413,0,12499,26
,,,,,,
