Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
147,2627276,4,3504098,1957141,8,64
200,2632996,151,5148552,3601595,155,75
301,2650860,207,5248346,3701389,212,73
401,2658840,308,5435062,3888105,313,75
501,2678720,405,5585052,4038095,409,64
604,2672160,507,5061015,3514058,511,75
704,2690184,607,5573356,4026399,610,69
804,2697128,707,4884551,3337594,710,55
905,2692456,807,3394871,1847914,810,43
1007,2640816,907,3001277,1454320,914,44
1106,2641312,1016,2202840,655883,1019,35
1206,2641364,1110,2020235,473278,1113,28
1307,2641860,1209,2426384,879427,1212,37
1407,2642108,1309,2220347,673390,1313,34
1508,2642408,1410,2233783,686826,1413,29
1608,2640944,1511,1840897,293940,1521,31
1709,2640748,1611,2318356,771399,1613,35
1808,2640552,1711,2310411,763454,1714,30
1910,2640684,1811,2235252,688295,1813,32
2010,2640912,1919,1892557,345600,1928,31
2110,2640716,2012,2167283,620326,2015,28
2211,2640716,2112,2303221,756264,2115,34
2312,2640768,2213,2142041,595084,2217,34
2413,2640768,2320,2361376,814419,2326,36
2513,2640864,2421,2312593,765636,2427,34
2614,2640864,2520,2303221,756264,2527,35
2713,2641528,2625,2107659,560702,2628,36
2813,2641528,2716,2489263,942306,2719,34
2913,2641556,2816,2824789,1277832,2819,38
3014,2641576,2916,2764370,1217413,2919,41
3114,2641628,3016,2306953,759996,3019,33
3214,2641432,3117,1969959,423002,3119,30
3315,2641672,3217,2301752,754795,3220,30
3415,2641724,3318,2411066,864109,3320,38
3516,2641724,3417,2203928,656971,3420,28
3617,2642272,3519,2170721,623764,3521,33
3717,2642076,3619,2384355,837398,3622,34
3818,2642128,3719,2220912,673955,3722,33
3918,2642552,3821,1981146,434189,3823,33
4019,2642304,3920,2315592,768635,3923,34
4120,2642800,4022,2165020,618063,4024,32
4222,2642852,4122,2263933,716976,4125,33
4323,2641752,4230,2321293,774336,4236,35
4422,2641804,4339,2163551,616594,4341,32
4522,2648348,4424,2229464,682507,4428,32
4622,2641224,4524,2704747,1157790,4526,44
4723,2641224,4625,2291438,744481,4632,31
4824,2638748,4726,2263933,716976,4728,32
4924,2634988,4828,2391526,844569,4831,38
5025,2634848,4927,2467165,920208,4931,38
5125,2634928,5028,2713212,1166255,5031,38
5226,2634732,5128,2815856,1268899,5131,39
5387,2634732,5228,2072691,525734,5231,26
5438,2634756,5390,1954150,407193,5393,23
5489,2634756,5442,2157850,610893,5445,37
5589,2634560,5491,1774863,227906,5494,28
5691,2634560,5592,2090348,543391,5594,30
5792,2634560,5700,2112290,565333,5709,38
5892,2634364,5800,2337015,790058,5807,33
5992,2634316,5899,2251061,704104,5906,32
6093,2634484,6001,2071809,524852,6007,32
6193,2634484,6100,2177891,630934,6106,31
6294,2634484,6201,2163551,616594,6207,29
6394,2634484,6301,2172190,625233,6307,36
6495,2634288,6402,2348799,801842,6407,34
6596,2633308,6502,2000108,453151,6507,32
6695,2633360,6605,2357144,810187,6608,33
6795,2633360,6698,2088118,541161,6701,28
6895,2633636,6798,2324587,777630,6800,34
6996,2632248,6899,1901927,354970,6902,28
7097,2632248,6999,2317855,770898,7002,38
7197,2632248,7099,2255207,708250,7102,32
7297,2632248,7200,1949743,402786,7210,25
7398,2632052,7300,2054444,507487,7303,27
7499,2632072,7401,2032934,485977,7404,26
7600,2632072,7502,1880099,333142,7504,25
7699,2632568,7603,1951212,404255,7606,26
7800,2632568,7702,1855444,308487,7705,26
7900,2632464,7803,1922532,375575,7806,26
8000,2632220,7904,2136753,589796,7907,25
8100,2632468,8002,2444273,897316,8005,29
