Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
74,2529356,0,3451938,2170719,8,49
175,2556872,83,4048438,2767219,89,78
276,2579316,179,5487810,4206591,184,77
376,2592916,281,5950548,4669329,287,76
476,2571968,381,4959366,3678147,386,66
577,2587480,480,4324046,3042827,485,53
678,2614264,581,3895189,2613970,585,71
778,2593520,686,4933330,3652111,690,75
878,2598532,781,4655578,3374359,783,38
978,2604024,880,2973772,1692553,883,45
1078,2609780,981,2869659,1588440,983,45
1179,2616280,1081,2857875,1576656,1083,41
1279,2581388,1181,2615267,1334048,1184,41
1380,2555712,1282,2737159,1455940,1284,41
1481,2555764,1383,2165020,883801,1386,34
1581,2555524,1483,1909160,627941,1486,28
1683,2555532,1584,1836523,555304,1587,34
1783,2556024,1691,2606835,1325616,1698,33
1884,2556024,1793,2159392,878173,1798,32
1985,2554168,1892,2348505,1067286,1898,33
2085,2554168,1993,2500546,1219327,1999,39
2186,2553752,2094,2304016,1022797,2099,32
2286,2553752,2198,1907696,626477,2208,32
2385,2553752,2296,2312922,1031703,2300,34
2485,2553776,2387,1780310,499091,2390,28
2585,2553788,2487,2127701,846482,2492,28
2685,2553912,2588,2134871,853652,2592,32
2786,2554148,2688,2285443,1004224,2690,33
2887,2554148,2789,2532958,1251739,2791,39
2988,2554200,2890,2830370,1549151,2892,42
3089,2554512,2996,2079773,798554,2999,32
3188,2554720,3097,2406453,1125234,3099,33
3289,2554524,3191,2163551,882332,3193,30
3389,2554764,3292,1746035,464816,3294,33
3490,2554816,3392,2140465,859246,3395,30
3590,2554780,3492,2198227,917008,3495,30
3690,2554796,3593,1895011,613792,3596,33
3791,2554796,3692,1845228,564009,3695,28
3892,2554796,3793,2028788,747569,3796,30
3993,2555220,3895,2150680,869461,3898,41
4093,2555220,3995,2590187,1308968,3998,36
4194,2555452,4096,2435082,1153863,4098,36
4294,2549768,4197,2413036,1131817,4200,33
4394,2550264,4297,2429933,1148714,4300,37
4495,2550440,4397,2222457,941238,4400,34
4596,2550612,4498,2505072,1223853,4500,35
4696,2549216,4599,2405866,1124647,4602,33
4796,2561804,4699,2422763,1141544,4702,40
4897,2548700,4799,2931753,1650534,4802,42
4998,2548140,4900,2711830,1430611,4904,42
5098,2548644,5000,2453119,1171900,5003,33
5198,2540976,5101,2676860,1395641,5105,41
5299,2540500,5201,2989468,1708249,5204,51
5399,2540500,5302,2769063,1487844,5304,34
5500,2540520,5402,2043823,762604,5405,33
5600,2540060,5503,2191408,910189,5505,34
5701,2540012,5603,2513123,1231904,5605,34
5801,2540064,5704,1845141,563922,5706,36
5903,2540312,5803,2533459,1252240,5806,31
6003,2540808,5912,2322071,1040852,5918,41
