Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
64,2655236,72,3567160,1803336,79,45
165,2663248,173,3365897,1602073,180,49
265,2673216,273,2846593,1082769,279,53
365,2677540,376,2580124,816300,381,28
465,2683860,468,3219231,1455407,471,42
566,2692356,570,2790788,1026964,573,44
668,2711328,677,3592445,1828621,679,75
768,2684864,776,4235038,2471214,781,34
867,2684984,870,1706134,0,872,22
967,2685520,970,1926938,163114,973,28
1068,2684252,1071,2077510,313686,1073,30
1168,2684056,1171,2253031,489207,1173,32
1269,2684104,1271,2339365,575541,1274,37
1370,2684384,1372,2432196,668372,1375,31
1470,2684384,1473,2274541,510717,1475,36
1570,2684188,1572,2319531,555707,1575,32
1672,2683992,1681,2031051,267227,1690,32
1773,2683992,1782,2208041,444217,1790,35
1872,2684252,1879,2409598,645774,1887,32
1973,2684392,1980,2007278,243454,1988,31
2075,2684392,2083,1628857,0,2092,34
2174,2684392,2181,2229551,465727,2189,30
2275,2684444,2285,2064639,300815,2291,34
2374,2684444,2376,2163551,399727,2379,31
2474,2684444,2477,2288881,525057,2479,34
2575,2684940,2578,1951887,188063,2581,25
2676,2684744,2678,2151474,387650,2681,31
2776,2684868,2779,2364314,600490,2781,37
2876,2685092,2878,2312654,548830,2881,32
2977,2685216,2979,1883918,120094,2982,25
3077,2685216,3079,1780098,16274,3082,25
3178,2685216,3181,1461142,0,3184,21
3278,2685464,3281,2715649,951825,3284,40
3379,2685464,3381,2156381,392557,3384,33
3479,2685464,3482,2091850,328026,3484,32
3580,2685960,3584,1616338,0,3586,26
3680,2684000,3683,2768603,1004779,3685,40
3780,2684248,3783,2077267,313443,3786,29
3882,2684356,3889,2328463,564639,3896,34
3983,2684780,3992,2279742,515918,4000,37
4083,2684780,4092,2529226,765402,4100,39
4184,2684584,4200,2156381,392557,4202,27
4283,2684584,4286,1992938,229114,4288,28
4383,2684584,4386,1914067,150243,4388,30
4483,2684832,4486,2068871,305047,4488,29
4586,2685064,4594,2231520,467696,4600,34
4685,2694268,4692,2260494,496670,4699,37
4786,2697920,4793,2509185,745361,4797,34
4886,2684876,4894,2464695,700871,4900,38
4987,2685400,4995,2494844,731020,5000,39
5088,2679520,5097,2502015,738191,5101,43
5187,2678148,5190,2766046,1002222,5192,38
5288,2678148,5291,2321794,557970,5293,31
5389,2678148,5392,2012979,249155,5395,29
5489,2678212,5493,2097203,333379,5496,36
5589,2678212,5592,2212480,448656,5594,29
5690,2678212,5693,2216005,452181,5695,31
5790,2678212,5793,1998345,234521,5795,27
5890,2678140,5893,2342804,578980,5896,36
5992,2677776,5998,2276804,512980,6006,33
6093,2677384,6101,2301252,537428,6109,34
6194,2677164,6202,2200871,437047,6209,37
6294,2675648,6302,2423143,659319,6310,34
6395,2675648,6401,2346242,582418,6409,32
6495,2675648,6503,2100489,336665,6509,34
6595,2675648,6611,2150680,386856,6619,31
6696,2675892,6704,2057469,293645,6710,31
6796,2675892,6803,2265401,501577,6809,35
6897,2676200,6904,2185062,421238,6910,32
6997,2676024,7004,2172190,408366,7009,35
7099,2676024,7106,2100489,336665,7111,33
7198,2676024,7200,2222381,458557,7203,30
7298,2676240,7301,1883624,119800,7303,27
7399,2676044,7401,2199402,435578,7404,32
7499,2676044,7502,2249592,485768,7504,31
7599,2676044,7602,2016711,252887,7605,29
7700,2676292,7702,2220912,457088,7705,34
7800,2676540,7803,1977129,213305,7806,26
7903,2676780,7912,2091850,328026,7920,36
8003,2676760,8012,2351062,587238,8020,32
8104,2676760,8116,2191938,428114,8121,31
8203,2676564,8206,1514643,0,8208,30
8303,2676356,8305,2248711,484887,8308,29
8403,2676604,8406,2345067,581243,8408,32
8505,2676604,8514,2035988,272164,8522,37
8605,2676604,8613,2273660,509836,8620,32
8707,2676604,8720,1529376,0,8730,37
8808,2676512,8818,1880685,116861,8828,28
8908,2674912,8918,2563608,799784,8922,40
9006,2674808,9010,2508804,744980,9016,29
9108,2674860,9116,2328463,564639,9121,36
9207,2674076,9210,2086149,322325,9213,29
9308,2672900,9311,2417943,654119,9313,39
9408,2672900,9410,2461758,697934,9413,34
9509,2672900,9511,2357144,593320,9514,34
9609,2672704,9613,1955619,191795,9616,30
9710,2672908,9713,1721735,0,9717,31
9810,2672816,9813,2075439,311615,9816,32
9910,2672748,9913,2083211,319387,9915,29
10020,2673132,10027,2088412,324588,10031,31
10112,2673132,10115,1792989,29165,10118,28
10213,2672808,10215,2174885,411061,10218,31
10313,2674904,10316,2486206,722382,10318,38
10415,2675152,10423,2312654,548830,10429,34
10515,2675152,10522,2074072,310248,10529,28
10615,2675152,10623,2114829,351005,10629,32
10716,2675152,10724,2215211,451387,10730,31
10816,2675400,10824,1942747,178923,10830,30
10917,2675400,10925,2093319,329495,10930,33
11019,2675492,11028,2179360,415536,11031,33
11118,2675552,11121,2365696,601872,11123,30
11218,2675552,11221,2077216,313392,11224,29
11319,2675604,11322,2045098,281274,11325,30
11419,2675604,11423,2111892,348068,11427,28
11520,2673876,11523,2389262,625438,11525,40
11621,2674076,11629,2631196,867372,11632,34
11720,2674128,11723,2251061,487237,11726,34
11824,2674128,11833,2159819,395995,11847,30
11923,2674344,11931,2086149,322325,11939,30
12023,2674344,12031,2286912,523088,12039,35
12124,2674592,12133,2208041,444217,12139,35
12224,2674592,12230,2580886,817062,12237,38
12325,2674848,12332,2758669,994845,12338,40
12425,2674848,12432,2243891,480067,12439,39
12526,2674848,12533,2830370,1066546,12539,41
12626,2675092,12632,2824669,1060845,12638,40
12726,2675836,12733,2674097,910273,12739,41
12827,2675836,12833,2502015,738191,12840,40
12927,2678564,12933,2494844,731020,12939,37
13028,2676460,13035,2473334,709510,13040,38
13128,2676460,13135,2688437,924613,13140,41
13229,2676432,13244,2279742,515918,13250,34
13329,2676432,13337,2171015,407191,13343,31
13430,2676432,13437,2351443,587619,13444,33
13530,2676680,13538,2143510,379686,13545,31
13631,2676928,13639,2043129,279305,13647,32
13731,2677176,13739,2372953,609129,13747,35
13832,2677236,13840,2193700,429876,13848,32
13933,2677140,13942,2172190,408366,13950,37
14033,2677140,14044,2208041,444217,14056,32
14134,2674992,14142,2170721,406897,14150,35
14235,2674456,14241,2348211,584387,14244,32
14333,2674456,14336,2193700,429876,14338,31
14433,2674712,14436,2045098,281274,14439,32
14534,2674712,14537,1815854,52030,14539,30
14634,2674960,14636,2278273,514449,14639,34
14735,2674740,14738,2156381,392557,14740,31
14836,2675128,14841,2102459,338635,14847,29
14936,2675180,14943,2394082,630258,14949,34
15038,2675180,15047,2143510,379686,15051,29
15137,2675180,15139,2050299,286475,15142,31
15237,2675180,15240,2102459,338635,15243,30
15338,2675428,15340,2231520,467696,15343,31
15439,2675428,15441,2181330,417506,15444,31
15540,2675644,15543,2242422,478598,15546,35
15640,2675696,15643,2102372,338548,15645,26
15741,2675696,15744,2059438,295614,15747,35
15842,2675660,15848,2492114,728290,15854,34
15943,2675788,15956,2243891,480067,15961,35
16042,2675788,16044,2282005,518181,16047,29
16144,2675788,16153,2035988,272164,16162,34
16244,2675984,16252,2238984,475160,16260,32
16344,2675984,16351,2050299,286475,16358,31
16445,2675788,16453,1899727,135903,16460,31
16545,2676284,16552,2308422,544598,16559,35
16647,2676336,16659,2114829,351005,16674,34
16746,2674052,16756,2599752,835928,16762,36
16846,2674380,16848,2122000,358176,16851,33
16946,2674376,16949,2059438,295614,16951,27
17047,2674156,17050,1869577,105753,17053,31
17147,2674156,17153,2331109,567285,17159,32
17249,2674156,17256,2364314,600490,17261,32
17348,2674156,17351,1992938,229114,17354,29
17448,2674404,17451,2163258,399434,17454,31
17549,2674456,17552,2349974,586150,17554,34
17649,2674456,17652,2224350,460526,17654,32
17749,2674252,17752,2127701,363877,17754,32
17851,2674384,17854,2034490,270666,17857,31
17951,2674572,17954,1781141,17317,17957,31
18051,2674820,18053,1932084,168260,18056,25
18152,2675068,18159,2000108,236284,18166,31
18254,2675068,18262,2279742,515918,18269,36
18355,2674852,18362,2136340,372516,18369,31
18457,2674852,18470,2057469,293645,18474,29
18555,2674852,18558,1885386,121562,18561,31
18656,2675348,18658,2294289,530465,18661,30
18756,2675348,18759,2099020,335196,18761,31
18856,2675440,18859,2206572,442748,18862,32
18957,2675820,18960,1873309,109485,18962,28
19058,2676068,,,,,
