Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
30,2419976,33,3106065,1979244,37,61
132,2437312,135,3277767,2150946,140,55
230,2456464,234,4036361,2909540,238,50
331,2461648,334,3598865,2472044,338,68
432,2458440,436,4074768,2947947,439,50
532,2472492,535,3722519,2595698,539,58
632,2479608,636,3737703,2610882,639,46
732,2484836,735,3151691,2024870,737,45
833,2505840,836,3495094,2368273,840,50
933,2512352,936,3571615,2444794,939,45
1034,2521548,1037,3226156,2099335,1039,44
1134,2530072,1138,2857582,1730761,1140,44
1235,2538256,1241,3047943,1921122,1252,43
1337,2468792,1345,2626169,1499348,1349,36
1436,2470020,1439,1842366,715545,1442,25
1536,2470972,1540,1797583,670762,1542,26
1637,2472264,1640,1748887,622066,1643,25
1737,2473028,1740,1327239,200418,1743,31
1838,2474488,1841,1604627,477806,1844,34
1938,2476524,1941,2009217,882396,1944,31
2038,2477268,2042,1985768,858947,2045,27
2139,2478488,2142,2212273,1085452,2145,32
2241,2480080,2248,1873016,746195,2251,30
2340,2481084,2344,2274541,1147720,2347,34
2440,2482392,2443,2099020,972199,2446,33
2541,2483384,2544,2394082,1267261,2547,32
2642,2484644,2646,2420206,1293385,2649,34
2742,2485888,2745,2172604,1045783,2749,30
2842,2487128,2845,2926932,1800111,2848,43
2943,2489856,2945,2793345,1666524,2949,40
3044,2491172,3047,2398989,1272168,3050,33
3093,2491916,3096,2667214,1540393,3099,29
3194,2493404,3198,2472072,1345251,3201,34
3294,2492632,3297,2346155,1219334,3300,35
3396,2493624,3399,2419335,1292514,3402,32
3496,2494916,3499,2413036,1286215,3502,35
3596,2495712,3600,2370015,1243194,3603,35
3696,2496952,3699,2458999,1332178,3702,36
3797,2497996,3800,2309216,1182395,3803,33
3898,2499480,3901,1776044,649223,3903,27
3998,2501092,4001,1880144,753323,4004,29
4098,2501588,4101,1667085,540264,4104,30
4198,2503076,4202,1641952,515131,4205,34
4299,2504368,4302,1759007,632186,4305,30
4399,2504916,4402,1820696,693875,4405,31
4499,2506404,4502,2068932,942111,4506,33
4600,2507448,4603,2095948,969127,4606,34
4702,2514192,4704,2391526,1264705,4708,38
4801,2528064,4804,2860139,1733318,4807,43
