Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
14,2712260,19,3515174,1907699,23,72
115,2711772,119,5061717,3454242,124,75
215,2687404,220,4531424,2923949,224,54
316,2699648,319,4456459,2848984,322,55
416,2708220,421,3463308,1855833,425,53
519,2709468,522,3788432,2180957,524,63
620,2712440,623,4499392,2891917,627,49
720,2712044,723,3524400,1916925,726,61
820,2709768,823,3796984,2189509,826,48
921,2711928,924,2839009,1231534,927,45
1022,2709968,1025,2656025,1048550,1029,48
1122,2641684,1125,2726170,1118695,1128,35
1223,2642356,1226,1568901,0,1230,32
1323,2643780,1327,2241541,634066,1330,32
1424,2644868,1427,1923500,316025,1430,29
1525,2645904,1528,2113361,505886,1531,30
1625,2648140,1628,2357144,749669,1631,32
1726,2648884,1729,1745401,137926,1732,30
1827,2650232,1830,2380917,773442,1833,33
1927,2651228,1930,2066902,459427,1933,29
2027,2652756,2031,2156381,548906,2033,31
2128,2654276,2131,1997114,389639,2134,31
2228,2655336,2232,2158644,551169,2235,30
2329,2656748,2332,2134871,527396,2335,31
2429,2656864,2432,2357938,750463,2435,34
2530,2657908,2533,1948448,340973,2537,25
2630,2659224,2633,2387293,779818,2636,38
2730,2662200,2733,2279742,672267,2736,34
2831,2662944,2833,2823200,1215725,2836,42
2932,2664412,2935,2370015,762540,2941,37
3032,2663052,3034,2326995,719520,3037,30
3132,2664268,3136,2023087,415612,3139,34
3233,2665496,3236,1710579,103104,3238,29
3333,2666560,3336,2044768,437293,3339,28
3433,2667552,3436,2082770,475295,3440,31
3534,2668792,3537,2177891,570416,3540,33
3634,2670436,3637,2152943,545468,3641,31
3735,2672124,3738,2017061,409586,3741,28
3835,2672868,3839,2199402,591927,3843,32
3936,2673912,3939,1941250,333775,3943,34
4036,2675204,4039,2338818,731343,4042,32
4137,2676724,4141,2106125,498650,4143,32
4237,2677668,4240,2292613,685138,4243,32
4338,2678908,4341,2117093,509618,4343,30
4438,2680396,4442,2213742,606267,4445,30
4539,2680904,4543,2084680,477205,4546,30
4639,2681648,4642,2306953,699478,4645,35
4740,2683136,4743,1815068,207593,4746,29
4791,2683436,4794,1697728,90253,4796,31
4891,2684000,4894,2662520,1055045,4898,41
4993,2681244,4999,2685412,1077937,5002,38
5093,2681920,5096,2066902,459427,5099,30
5193,2694268,5197,2181623,574148,5200,33
5293,2701856,5296,2740891,1133416,5298,41
5394,2682080,5397,2222381,614906,5400,35
5495,2683632,5502,1773319,165844,5505,27
5595,2682656,5597,1700802,93327,5601,34
5696,2683652,5698,1676563,69088,5701,31
5796,2684892,5799,1770336,162861,5802,32
5897,2685692,5900,2220912,613437,5903,29
5997,2687220,6000,1367183,0,6003,21
6098,2688020,6101,1253500,0,6104,22
6198,2689632,6201,1826983,219508,6204,33
6299,2690472,6301,1994752,387277,6304,34
6399,2691468,6402,1830180,222705,6405,30
6499,2692448,6502,1981982,374507,6505,28
6600,2693936,6603,2058984,451509,6606,30
6700,2694728,6703,1983276,375801,6706,29
6801,2696012,6804,1878216,270741,6807,27
6901,2697500,6905,1794767,187292,6908,26
7003,2699692,7012,1992938,385463,7020,33
7103,2700228,7106,3045222,1437747,7109,29
7204,2701340,7207,1899727,292252,7210,32
7304,2702620,7307,1676659,69184,7310,28
7405,2703532,7408,1290443,0,7412,26
7505,2705268,7508,2408423,800948,7511,34
7606,2706508,7609,2194995,587520,7612,27
7707,2707500,7710,2181623,574148,7712,34
7807,2708544,7810,1950677,343202,7817,31
7911,2709836,7922,1893656,286181,7934,35
8010,2711304,8019,2286912,679437,8024,34
8109,2710416,8111,2747767,1140292,8114,40
8209,2711860,8212,2095948,488473,8215,30
8310,2710008,8313,2335634,728159,8316,37
8410,2710556,8413,2102752,495277,8416,29
8511,2711796,8514,1987237,379762,8517,31
8613,2710360,8622,2320412,712937,8630,36
8712,2711104,8715,2172190,564715,8717,28
