datetime,cpu,mem
Fri Oct 28 18:25:34 GMT 2022,0,1231721
Fri Oct 28 18:25:35 GMT 2022,7.3,1232464
Fri Oct 28 18:25:36 GMT 2022,7.3,1225441
Fri Oct 28 18:25:38 GMT 2022,7.3,1226241
Fri Oct 28 18:25:39 GMT 2022,7.3,1227895
Fri Oct 28 18:25:40 GMT 2022,0,1224347
Fri Oct 28 18:25:42 GMT 2022,0,1216511
Fri Oct 28 18:25:44 GMT 2022,0,1224183
Fri Oct 28 18:25:46 GMT 2022,0,1231002
Fri Oct 28 18:25:48 GMT 2022,0,1231309
Fri Oct 28 18:25:50 GMT 2022,0,1231860
Fri Oct 28 18:25:52 GMT 2022,50,1230673
Fri Oct 28 18:25:54 GMT 2022,50,1230793
Fri Oct 28 18:25:56 GMT 2022,50,1231735
Fri Oct 28 18:25:58 GMT 2022,44,1230613
Fri Oct 28 18:26:00 GMT 2022,44,1231285
Fri Oct 28 18:26:02 GMT 2022,44,1232787
Fri Oct 28 18:26:04 GMT 2022,48,1231636
