datetime,cpu,mem
Fri Oct 28 21:31:56 GMT 2022,39,1276748
Fri Oct 28 21:31:58 GMT 2022,0,1277087
Fri Oct 28 21:32:00 GMT 2022,0,1351518
Fri Oct 28 21:32:02 GMT 2022,0,1268439
Fri Oct 28 21:32:03 GMT 2022,0,1256947
Fri Oct 28 21:32:05 GMT 2022,0,1256850
Fri Oct 28 21:32:07 GMT 2022,0,1273452
Fri Oct 28 21:32:10 GMT 2022,0,1272266
Fri Oct 28 21:32:12 GMT 2022,0,1272409
Fri Oct 28 21:32:14 GMT 2022,0,1272964
Fri Oct 28 21:32:17 GMT 2022,47,1271618
Fri Oct 28 21:32:19 GMT 2022,47,1271190
Fri Oct 28 21:32:21 GMT 2022,47,1272481
Fri Oct 28 21:32:24 GMT 2022,47,1271942
Fri Oct 28 21:32:26 GMT 2022,47,1272182
Fri Oct 28 21:32:29 GMT 2022,47,1273772
Fri Oct 28 21:32:31 GMT 2022,47,1293379
Fri Oct 28 21:32:34 GMT 2022,47,1289476
Fri Oct 28 21:32:36 GMT 2022,30,1285723
Fri Oct 28 21:32:39 GMT 2022,30,1287228
Fri Oct 28 21:32:42 GMT 2022,17,1285807
Fri Oct 28 21:32:44 GMT 2022,17,1286699
Fri Oct 28 21:32:46 GMT 2022,17,1342556
Fri Oct 28 21:32:48 GMT 2022,26,1349707
Fri Oct 28 21:32:51 GMT 2022,26,1351324
Fri Oct 28 21:32:53 GMT 2022,37,1381323
Fri Oct 28 21:32:56 GMT 2022,37,1346659
Fri Oct 28 21:32:58 GMT 2022,37,1368378
Fri Oct 28 21:33:00 GMT 2022,57,1394847
Fri Oct 28 21:33:03 GMT 2022,57,1363372
Fri Oct 28 21:33:06 GMT 2022,81,1324459
Fri Oct 28 21:33:08 GMT 2022,81,1317344
Fri Oct 28 21:33:11 GMT 2022,18,1311951
Fri Oct 28 21:33:13 GMT 2022,18,1302335
Fri Oct 28 21:33:15 GMT 2022,18,1303780
Fri Oct 28 21:33:17 GMT 2022,0,1302423
Fri Oct 28 21:33:19 GMT 2022,0,1302195
Fri Oct 28 21:33:21 GMT 2022,0,1303716
Fri Oct 28 21:33:23 GMT 2022,15,1302595
Fri Oct 28 21:33:25 GMT 2022,15,1302755
Fri Oct 28 21:33:27 GMT 2022,15,1304272
Fri Oct 28 21:33:29 GMT 2022,14,1303031
Fri Oct 28 21:33:31 GMT 2022,14,1301975
Fri Oct 28 21:33:33 GMT 2022,14,1303504
Fri Oct 28 21:33:35 GMT 2022,15,1302011
Fri Oct 28 21:33:37 GMT 2022,15,1302203
Fri Oct 28 21:33:39 GMT 2022,15,1303600
Fri Oct 28 21:33:41 GMT 2022,14,1302175
Fri Oct 28 21:33:43 GMT 2022,14,1302395
Fri Oct 28 21:33:45 GMT 2022,14,1303856
Fri Oct 28 21:33:47 GMT 2022,14,1302747
Fri Oct 28 21:33:49 GMT 2022,14,1302703
Fri Oct 28 21:33:51 GMT 2022,14,1304676
Fri Oct 28 21:33:53 GMT 2022,15,1303375
Fri Oct 28 21:33:55 GMT 2022,15,1303539
Fri Oct 28 21:33:57 GMT 2022,15,1305132
Fri Oct 28 21:33:59 GMT 2022,14,1303935
Fri Oct 28 21:34:01 GMT 2022,14,1304111
Fri Oct 28 21:34:03 GMT 2022,14,1305692
Fri Oct 28 21:34:05 GMT 2022,15,1302015
Fri Oct 28 21:34:07 GMT 2022,15,1302111
Fri Oct 28 21:34:09 GMT 2022,15,1298820
Fri Oct 28 21:34:11 GMT 2022,15,1297455
Fri Oct 28 21:34:13 GMT 2022,15,1297503
Fri Oct 28 21:34:15 GMT 2022,15,1298984
Fri Oct 28 21:34:17 GMT 2022,15,1297667
Fri Oct 28 21:34:19 GMT 2022,15,1297803
Fri Oct 28 21:34:21 GMT 2022,15,1299240
Fri Oct 28 21:34:23 GMT 2022,15,1297475
Fri Oct 28 21:34:25 GMT 2022,15,1297575
Fri Oct 28 21:34:27 GMT 2022,15,1299204
Fri Oct 28 21:34:29 GMT 2022,14,1297827
Fri Oct 28 21:34:31 GMT 2022,14,1298035
Fri Oct 28 21:34:33 GMT 2022,14,1299452
Fri Oct 28 21:34:35 GMT 2022,14,1298191
Fri Oct 28 21:34:37 GMT 2022,14,1298131
Fri Oct 28 21:34:39 GMT 2022,14,1299612
Fri Oct 28 21:34:41 GMT 2022,14,1298299
Fri Oct 28 21:34:43 GMT 2022,14,1298379
Fri Oct 28 21:34:45 GMT 2022,14,1299884
Fri Oct 28 21:34:47 GMT 2022,14,1298431
Fri Oct 28 21:34:49 GMT 2022,14,1298567
Fri Oct 28 21:34:51 GMT 2022,14,1300084
Fri Oct 28 21:34:53 GMT 2022,15,1298459
Fri Oct 28 21:34:55 GMT 2022,15,1298651
