datetime,cpu,mem
Fri Oct 28 18:03:44 GMT 2022,0,1211410
Fri Oct 28 18:03:45 GMT 2022,5.2,1143658
Fri Oct 28 18:03:46 GMT 2022,5.2,1203117
Fri Oct 28 18:03:48 GMT 2022,5.2,1203829
Fri Oct 28 18:03:49 GMT 2022,5.2,1205331
Fri Oct 28 18:03:50 GMT 2022,39,1193381
Fri Oct 28 18:03:52 GMT 2022,39,1193341
Fri Oct 28 18:03:53 GMT 2022,39,1193637
Fri Oct 28 18:03:54 GMT 2022,39,1209648
Fri Oct 28 18:03:56 GMT 2022,38,1225367
Fri Oct 28 18:03:57 GMT 2022,38,1226195
Fri Oct 28 18:03:59 GMT 2022,38,1226555
Fri Oct 28 18:04:00 GMT 2022,38,1227097
Fri Oct 28 18:04:02 GMT 2022,37,1225809
Fri Oct 28 18:04:03 GMT 2022,37,1226074
