datetime,cpu,mem
Sat Oct 29 00:46:20 GMT 2022,0,1304802
Sat Oct 29 00:46:21 GMT 2022,5.6,1218734
Sat Oct 29 00:46:23 GMT 2022,5.6,1275209
Sat Oct 29 00:46:24 GMT 2022,5.6,1277355
Sat Oct 29 00:46:25 GMT 2022,5.6,1278692
Sat Oct 29 00:46:27 GMT 2022,1.4,1268215
Sat Oct 29 00:46:29 GMT 2022,1.4,1267116
Sat Oct 29 00:46:31 GMT 2022,1.4,1248170
Sat Oct 29 00:46:33 GMT 2022,1.4,1249461
Sat Oct 29 00:46:35 GMT 2022,1.4,1249573
Sat Oct 29 00:46:37 GMT 2022,1.4,1249950
Sat Oct 29 00:46:39 GMT 2022,48,1248725
Sat Oct 29 00:46:41 GMT 2022,48,1248273
Sat Oct 29 00:46:43 GMT 2022,48,1249686
Sat Oct 29 00:46:45 GMT 2022,47,1248901
Sat Oct 29 00:46:47 GMT 2022,47,1248901
Sat Oct 29 00:46:50 GMT 2022,47,1250302
Sat Oct 29 00:46:52 GMT 2022,47,1249113
Sat Oct 29 00:46:54 GMT 2022,47,1270823
Sat Oct 29 00:46:56 GMT 2022,47,1267052
Sat Oct 29 00:46:58 GMT 2022,34,1264755
Sat Oct 29 00:47:01 GMT 2022,34,1264831
Sat Oct 29 00:47:03 GMT 2022,34,1266212
Sat Oct 29 00:47:05 GMT 2022,0,1264863
Sat Oct 29 00:47:07 GMT 2022,0,1264951
Sat Oct 29 00:47:09 GMT 2022,0,1266444
Sat Oct 29 00:47:11 GMT 2022,14,1264883
Sat Oct 29 00:47:13 GMT 2022,14,1265123
Sat Oct 29 00:47:14 GMT 2022,14,1266432
Sat Oct 29 00:47:16 GMT 2022,16,1271671
Sat Oct 29 00:47:18 GMT 2022,16,1272223
Sat Oct 29 00:47:19 GMT 2022,16,1302321
Sat Oct 29 00:47:21 GMT 2022,16,1307281
Sat Oct 29 00:47:24 GMT 2022,1.2,1323213
Sat Oct 29 00:47:26 GMT 2022,1.2,1366993
Sat Oct 29 00:47:28 GMT 2022,1.2,1349893
Sat Oct 29 00:47:30 GMT 2022,29,1348764
Sat Oct 29 00:47:32 GMT 2022,29,1339480
Sat Oct 29 00:47:34 GMT 2022,29,1301457
Sat Oct 29 00:47:36 GMT 2022,0.3,1297484
Sat Oct 29 00:47:38 GMT 2022,0.3,1304032
Sat Oct 29 00:47:41 GMT 2022,0.3,1311513
Sat Oct 29 00:47:43 GMT 2022,1.1,1316512
Sat Oct 29 00:47:45 GMT 2022,1.1,1279056
Sat Oct 29 00:47:47 GMT 2022,1.1,1280697
Sat Oct 29 00:47:49 GMT 2022,0,1279484
Sat Oct 29 00:47:51 GMT 2022,0,1279600
