datetime,cpu,mem
Fri Oct 28 21:12:42 GMT 2022,15,1276636
Fri Oct 28 21:12:43 GMT 2022,0,1207876
Fri Oct 28 21:12:45 GMT 2022,0,1272292
Fri Oct 28 21:12:46 GMT 2022,0,1272472
Fri Oct 28 21:12:48 GMT 2022,0,1272781
Fri Oct 28 21:12:49 GMT 2022,0,1263811
Fri Oct 28 21:12:52 GMT 2022,0,1263548
Fri Oct 28 21:12:54 GMT 2022,0,1245627
Fri Oct 28 21:12:56 GMT 2022,0,1244354
Fri Oct 28 21:12:58 GMT 2022,0,1243446
Fri Oct 28 21:13:00 GMT 2022,0,1245165
Fri Oct 28 21:13:03 GMT 2022,47,1243294
Fri Oct 28 21:13:05 GMT 2022,47,1243402
Fri Oct 28 21:13:07 GMT 2022,47,1244567
Fri Oct 28 21:13:09 GMT 2022,47,1244002
Fri Oct 28 21:13:11 GMT 2022,47,1244126
Fri Oct 28 21:13:13 GMT 2022,47,1245549
Fri Oct 28 21:13:16 GMT 2022,48,1279046
Fri Oct 28 21:13:18 GMT 2022,48,1322462
Fri Oct 28 21:13:20 GMT 2022,48,1321937
Fri Oct 28 21:13:23 GMT 2022,41,1320606
Fri Oct 28 21:13:25 GMT 2022,41,1285282
Fri Oct 28 21:13:28 GMT 2022,41,1293873
Fri Oct 28 21:13:30 GMT 2022,34,1299778
Fri Oct 28 21:13:32 GMT 2022,34,1306650
Fri Oct 28 21:13:35 GMT 2022,34,1275001
Fri Oct 28 21:13:37 GMT 2022,31,1274466
Fri Oct 28 21:13:39 GMT 2022,31,1284450
Fri Oct 28 21:13:41 GMT 2022,31,1303105
Fri Oct 28 21:13:43 GMT 2022,35,1312530
Fri Oct 28 21:13:46 GMT 2022,35,1333546
Fri Oct 28 21:13:48 GMT 2022,35,1335425
Fri Oct 28 21:13:50 GMT 2022,0,1296766
Fri Oct 28 21:13:52 GMT 2022,0,1296810
Fri Oct 28 21:13:54 GMT 2022,0,1290389
Fri Oct 28 21:13:56 GMT 2022,15,1284742
Fri Oct 28 21:13:58 GMT 2022,15,1274234
Fri Oct 28 21:14:00 GMT 2022,15,1275801
Fri Oct 28 21:14:02 GMT 2022,16,1274522
Fri Oct 28 21:14:04 GMT 2022,16,1274018
Fri Oct 28 21:14:06 GMT 2022,16,1275501
Fri Oct 28 21:14:07 GMT 2022,14,1274378
Fri Oct 28 21:14:09 GMT 2022,14,1274466
Fri Oct 28 21:14:11 GMT 2022,14,1276093
Fri Oct 28 21:14:13 GMT 2022,15,1274682
Fri Oct 28 21:14:15 GMT 2022,15,1274598
Fri Oct 28 21:14:17 GMT 2022,15,1275441
Fri Oct 28 21:14:19 GMT 2022,14,1274166
Fri Oct 28 21:14:21 GMT 2022,14,1273954
Fri Oct 28 21:14:22 GMT 2022,14,1275545
Fri Oct 28 21:14:24 GMT 2022,15,1274030
Fri Oct 28 21:14:26 GMT 2022,15,1274118
Fri Oct 28 21:14:28 GMT 2022,15,1275841
Fri Oct 28 21:14:30 GMT 2022,17,1274750
Fri Oct 28 21:14:32 GMT 2022,17,1274934
Fri Oct 28 21:14:34 GMT 2022,17,1276541
Fri Oct 28 21:14:36 GMT 2022,14,1275290
Fri Oct 28 21:14:38 GMT 2022,14,1275454
Fri Oct 28 21:14:39 GMT 2022,14,1276933
Fri Oct 28 21:14:41 GMT 2022,14,1275674
Fri Oct 28 21:14:43 GMT 2022,14,1276002
Fri Oct 28 21:14:45 GMT 2022,14,1277561
Fri Oct 28 21:14:47 GMT 2022,14,1276326
Fri Oct 28 21:14:49 GMT 2022,14,1272174
Fri Oct 28 21:14:51 GMT 2022,14,1273781
Fri Oct 28 21:14:53 GMT 2022,15,1267586
Fri Oct 28 21:14:55 GMT 2022,15,1267638
Fri Oct 28 21:14:56 GMT 2022,15,1269181
Fri Oct 28 21:14:58 GMT 2022,15,1267230
Fri Oct 28 21:15:00 GMT 2022,15,1267462
Fri Oct 28 21:15:02 GMT 2022,15,1269037
Fri Oct 28 21:15:04 GMT 2022,15,1267538
Fri Oct 28 21:15:05 GMT 2022,15,1267450
Fri Oct 28 21:15:07 GMT 2022,15,1269429
Fri Oct 28 21:15:09 GMT 2022,15,1267650
Fri Oct 28 21:15:11 GMT 2022,15,1267886
Fri Oct 28 21:15:13 GMT 2022,15,1269481
Fri Oct 28 21:15:15 GMT 2022,14,1268142
Fri Oct 28 21:15:16 GMT 2022,14,1268122
Fri Oct 28 21:15:18 GMT 2022,14,1269853
Fri Oct 28 21:15:20 GMT 2022,14,1268394
Fri Oct 28 21:15:22 GMT 2022,14,1268450
Fri Oct 28 21:15:24 GMT 2022,14,1269885
Fri Oct 28 21:15:25 GMT 2022,0,1268358
Fri Oct 28 21:15:27 GMT 2022,0,1268762
Fri Oct 28 21:15:29 GMT 2022,0,1270197
Fri Oct 28 21:15:31 GMT 2022,0,1269046
Fri Oct 28 21:15:33 GMT 2022,0,1269162
Fri Oct 28 21:15:34 GMT 2022,0,1270649
Fri Oct 28 21:15:36 GMT 2022,15,1269258
Fri Oct 28 21:15:38 GMT 2022,15,1269230
Fri Oct 28 21:15:40 GMT 2022,15,1270725
Fri Oct 28 21:15:41 GMT 2022,0,1269386
Fri Oct 28 21:15:43 GMT 2022,0,1269430
Fri Oct 28 21:15:45 GMT 2022,0,1270941
Fri Oct 28 21:15:47 GMT 2022,0,1269678
Fri Oct 28 21:15:49 GMT 2022,0,1269734
Fri Oct 28 21:15:50 GMT 2022,0,1271401
Fri Oct 28 21:15:52 GMT 2022,16,1270110
Fri Oct 28 21:15:54 GMT 2022,16,1270198
Fri Oct 28 21:15:56 GMT 2022,16,1271481
Fri Oct 28 21:15:57 GMT 2022,0,1270290
Fri Oct 28 21:15:59 GMT 2022,0,1270254
Fri Oct 28 21:16:01 GMT 2022,0,1271869
Fri Oct 28 21:16:03 GMT 2022,0,1270438
Fri Oct 28 21:16:05 GMT 2022,0,1270626
Fri Oct 28 21:16:07 GMT 2022,0,1271981
Fri Oct 28 21:16:08 GMT 2022,0,1270706
Fri Oct 28 21:16:10 GMT 2022,0,1271126
Fri Oct 28 21:16:12 GMT 2022,0,1272681
Fri Oct 28 21:16:14 GMT 2022,0,1271318
Fri Oct 28 21:16:16 GMT 2022,0,1271310
Fri Oct 28 21:16:17 GMT 2022,0,1273061
Fri Oct 28 21:16:19 GMT 2022,0,1271534
