datetime,cpu,mem
Fri Oct 28 19:53:01 GMT 2022,38,1234719
Fri Oct 28 19:53:02 GMT 2022,0,1233339
Fri Oct 28 19:53:04 GMT 2022,0,1237006
Fri Oct 28 19:53:05 GMT 2022,0,1237266
Fri Oct 28 19:53:06 GMT 2022,0,1243974
Fri Oct 28 19:53:08 GMT 2022,0,1243281
Fri Oct 28 19:53:11 GMT 2022,0,1243390
Fri Oct 28 19:53:13 GMT 2022,0,1221573
Fri Oct 28 19:53:15 GMT 2022,43,1216727
Fri Oct 28 19:53:17 GMT 2022,43,1216751
Fri Oct 28 19:53:19 GMT 2022,43,1216867
Fri Oct 28 19:53:21 GMT 2022,38,1215659
Fri Oct 28 19:53:23 GMT 2022,38,1215619
Fri Oct 28 19:53:25 GMT 2022,38,1217119
Fri Oct 28 19:53:27 GMT 2022,35,1216361
Fri Oct 28 19:53:29 GMT 2022,35,1215658
Fri Oct 28 19:53:31 GMT 2022,35,1217334
Fri Oct 28 19:53:33 GMT 2022,39,1216075
Fri Oct 28 19:53:35 GMT 2022,39,1215999
Fri Oct 28 19:53:37 GMT 2022,39,1217458
Fri Oct 28 19:53:39 GMT 2022,36,1216071
Fri Oct 28 19:53:41 GMT 2022,36,1216139
Fri Oct 28 19:53:43 GMT 2022,36,1217659
Fri Oct 28 19:53:45 GMT 2022,38,1216379
Fri Oct 28 19:53:47 GMT 2022,38,1216491
Fri Oct 28 19:53:49 GMT 2022,38,1217879
Fri Oct 28 19:53:51 GMT 2022,36,1216547
Fri Oct 28 19:53:53 GMT 2022,36,1216627
Fri Oct 28 19:53:55 GMT 2022,36,1218483
Fri Oct 28 19:53:58 GMT 2022,40,1218305
Fri Oct 28 19:54:00 GMT 2022,40,1217271
Fri Oct 28 19:54:02 GMT 2022,40,1219514
Fri Oct 28 19:54:04 GMT 2022,43,1219045
Fri Oct 28 19:54:06 GMT 2022,43,1219462
Fri Oct 28 19:54:08 GMT 2022,43,1219889
Fri Oct 28 19:54:10 GMT 2022,42,1220451
Fri Oct 28 19:54:12 GMT 2022,42,1221044
Fri Oct 28 19:54:14 GMT 2022,42,1221569
Fri Oct 28 19:54:17 GMT 2022,40,1221828
Fri Oct 28 19:54:19 GMT 2022,40,1230204
Fri Oct 28 19:54:21 GMT 2022,40,1223832
Fri Oct 28 19:54:23 GMT 2022,40,1221667
Fri Oct 28 19:54:25 GMT 2022,40,1223179
Fri Oct 28 19:54:27 GMT 2022,40,1225284
Fri Oct 28 19:54:29 GMT 2022,40,1223974
Fri Oct 28 19:54:32 GMT 2022,40,1223773
Fri Oct 28 19:54:34 GMT 2022,40,1226033
Fri Oct 28 19:54:36 GMT 2022,39,1222081
Fri Oct 28 19:54:38 GMT 2022,39,1222193
Fri Oct 28 19:54:40 GMT 2022,39,1219473
Fri Oct 28 19:54:42 GMT 2022,38,1218117
Fri Oct 28 19:54:44 GMT 2022,38,1218241
Fri Oct 28 19:54:47 GMT 2022,38,1219729
Fri Oct 28 19:54:49 GMT 2022,38,1218389
Fri Oct 28 19:54:51 GMT 2022,38,1218593
Fri Oct 28 19:54:53 GMT 2022,38,1220069
Fri Oct 28 19:54:55 GMT 2022,38,1218689
Fri Oct 28 19:54:57 GMT 2022,38,1218805
Fri Oct 28 19:55:00 GMT 2022,38,1220343
Fri Oct 28 19:55:02 GMT 2022,38,1219151
Fri Oct 28 19:55:04 GMT 2022,38,1219591
Fri Oct 28 19:55:06 GMT 2022,38,1221031
Fri Oct 28 19:55:08 GMT 2022,39,1219631
Fri Oct 28 19:55:10 GMT 2022,39,1219747
Fri Oct 28 19:55:12 GMT 2022,39,1221247
Fri Oct 28 19:55:15 GMT 2022,39,1219981
