datetime,cpu,mem
Fri Oct 28 21:25:37 GMT 2022,15,1217530
Fri Oct 28 21:25:39 GMT 2022,0,1228740
Fri Oct 28 21:25:41 GMT 2022,0,1255176
Fri Oct 28 21:25:42 GMT 2022,0,1262348
Fri Oct 28 21:25:45 GMT 2022,0,1256882
Fri Oct 28 21:25:47 GMT 2022,0,1255547
Fri Oct 28 21:25:49 GMT 2022,0,1253346
Fri Oct 28 21:25:51 GMT 2022,0,1273172
Fri Oct 28 21:25:53 GMT 2022,41,1271081
Fri Oct 28 21:25:56 GMT 2022,41,1273109
Fri Oct 28 21:25:59 GMT 2022,50,1272098
Fri Oct 28 21:26:01 GMT 2022,50,1273572
Fri Oct 28 21:26:04 GMT 2022,45,1272552
Fri Oct 28 21:26:06 GMT 2022,45,1273908
Fri Oct 28 21:26:09 GMT 2022,46,1272534
Fri Oct 28 21:26:11 GMT 2022,46,1274192
Fri Oct 28 21:26:14 GMT 2022,46,1272838
Fri Oct 28 21:26:16 GMT 2022,46,1274344
Fri Oct 28 21:26:19 GMT 2022,46,1273022
Fri Oct 28 21:26:22 GMT 2022,46,1274468
Fri Oct 28 21:26:24 GMT 2022,46,1273106
Fri Oct 28 21:26:27 GMT 2022,46,1274600
Fri Oct 28 21:26:29 GMT 2022,45,1273326
Fri Oct 28 21:26:32 GMT 2022,45,1274894
Fri Oct 28 21:26:35 GMT 2022,50,1272726
Fri Oct 28 21:26:37 GMT 2022,50,1276605
Fri Oct 28 21:26:40 GMT 2022,49,1275049
Fri Oct 28 21:26:42 GMT 2022,49,1276781
Fri Oct 28 21:26:45 GMT 2022,49,1275953
Fri Oct 28 21:26:47 GMT 2022,49,1277721
Fri Oct 28 21:26:50 GMT 2022,48,1277259
Fri Oct 28 21:26:53 GMT 2022,48,1278837
Fri Oct 28 21:26:55 GMT 2022,47,1278458
Fri Oct 28 21:26:58 GMT 2022,47,1279917
Fri Oct 28 21:27:00 GMT 2022,49,1278898
Fri Oct 28 21:27:03 GMT 2022,49,1281073
Fri Oct 28 21:27:05 GMT 2022,47,1279838
Fri Oct 28 21:27:08 GMT 2022,47,1281617
Fri Oct 28 21:27:11 GMT 2022,47,1280821
Fri Oct 28 21:27:13 GMT 2022,47,1282613
Fri Oct 28 21:27:16 GMT 2022,46,1281339
Fri Oct 28 21:27:18 GMT 2022,46,1280365
Fri Oct 28 21:27:21 GMT 2022,46,1274779
Fri Oct 28 21:27:23 GMT 2022,46,1276365
Fri Oct 28 21:27:26 GMT 2022,46,1275051
Fri Oct 28 21:27:29 GMT 2022,46,1276549
Fri Oct 28 21:27:31 GMT 2022,47,1275327
Fri Oct 28 21:27:34 GMT 2022,47,1276841
Fri Oct 28 21:27:36 GMT 2022,46,1275489
Fri Oct 28 21:27:39 GMT 2022,46,1277171
Fri Oct 28 21:27:42 GMT 2022,46,1276029
Fri Oct 28 21:27:44 GMT 2022,46,1277495
Fri Oct 28 21:27:47 GMT 2022,45,1276129
Fri Oct 28 21:27:49 GMT 2022,45,1277743
Fri Oct 28 21:27:52 GMT 2022,47,1278746
Fri Oct 28 21:27:54 GMT 2022,47,1280296
Fri Oct 28 21:27:57 GMT 2022,38,1278946
Fri Oct 28 21:27:59 GMT 2022,38,1280352
Fri Oct 28 21:28:02 GMT 2022,39,1279014
Fri Oct 28 21:28:04 GMT 2022,39,1280492
Fri Oct 28 21:28:07 GMT 2022,37,1279114
Fri Oct 28 21:28:09 GMT 2022,37,1280612
Fri Oct 28 21:28:12 GMT 2022,38,1279378
Fri Oct 28 21:28:15 GMT 2022,38,1280844
Fri Oct 28 21:28:17 GMT 2022,38,1279518
Fri Oct 28 21:28:20 GMT 2022,38,1281008
Fri Oct 28 21:28:22 GMT 2022,38,1279706
Fri Oct 28 21:28:25 GMT 2022,38,1281160
Fri Oct 28 21:28:27 GMT 2022,38,1279662
Fri Oct 28 21:28:30 GMT 2022,38,1281252
Fri Oct 28 21:28:32 GMT 2022,38,1279818
Fri Oct 28 21:28:35 GMT 2022,38,1281300
Fri Oct 28 21:28:37 GMT 2022,38,1279710
Fri Oct 28 21:28:40 GMT 2022,38,1281216
Fri Oct 28 21:28:42 GMT 2022,40,1279946
Fri Oct 28 21:28:45 GMT 2022,40,1281364
Fri Oct 28 21:28:47 GMT 2022,38,1280010
Fri Oct 28 21:28:50 GMT 2022,38,1281636
Fri Oct 28 21:28:53 GMT 2022,38,1280298
Fri Oct 28 21:28:55 GMT 2022,38,1281848
Fri Oct 28 21:28:58 GMT 2022,38,1280502
Fri Oct 28 21:29:00 GMT 2022,38,1282028
Fri Oct 28 21:29:03 GMT 2022,38,1280758
