datetime,cpu,mem
Fri Oct 28 22:24:21 GMT 2022,39,1291433
Fri Oct 28 22:24:24 GMT 2022,49,1284387
Fri Oct 28 22:24:26 GMT 2022,49,1330679
Fri Oct 28 22:24:29 GMT 2022,75,1331351
Fri Oct 28 22:24:32 GMT 2022,75,1330666
Fri Oct 28 22:24:35 GMT 2022,59,1312547
Fri Oct 28 22:24:37 GMT 2022,59,1309706
Fri Oct 28 22:24:39 GMT 2022,59,1310290
Fri Oct 28 22:24:42 GMT 2022,57,1246463
Fri Oct 28 22:24:44 GMT 2022,57,1239600
Fri Oct 28 22:24:47 GMT 2022,57,1240818
Fri Oct 28 22:24:49 GMT 2022,55,1238171
Fri Oct 28 22:24:51 GMT 2022,55,1238355
Fri Oct 28 22:24:54 GMT 2022,55,1239863
Fri Oct 28 22:24:56 GMT 2022,54,1238524
Fri Oct 28 22:24:58 GMT 2022,54,1238600
Fri Oct 28 22:25:01 GMT 2022,54,1240116
Fri Oct 28 22:25:03 GMT 2022,54,1238796
Fri Oct 28 22:25:06 GMT 2022,54,1238864
Fri Oct 28 22:25:08 GMT 2022,54,1240376
Fri Oct 28 22:25:10 GMT 2022,53,1239092
Fri Oct 28 22:25:13 GMT 2022,53,1239096
Fri Oct 28 22:25:15 GMT 2022,53,1241318
Fri Oct 28 22:25:17 GMT 2022,57,1241111
Fri Oct 28 22:25:20 GMT 2022,57,1240988
Fri Oct 28 22:25:22 GMT 2022,57,1242408
Fri Oct 28 22:25:24 GMT 2022,61,1241059
Fri Oct 28 22:25:27 GMT 2022,61,1241664
Fri Oct 28 22:25:29 GMT 2022,61,1243845
Fri Oct 28 22:25:32 GMT 2022,58,1242856
Fri Oct 28 22:25:34 GMT 2022,58,1243898
Fri Oct 28 22:25:36 GMT 2022,58,1243634
Fri Oct 28 22:25:39 GMT 2022,58,1244046
Fri Oct 28 22:25:41 GMT 2022,58,1253499
Fri Oct 28 22:25:43 GMT 2022,58,1245658
Fri Oct 28 22:25:46 GMT 2022,56,1244666
Fri Oct 28 22:25:48 GMT 2022,56,1244442
Fri Oct 28 22:25:50 GMT 2022,56,1246374
Fri Oct 28 22:25:53 GMT 2022,56,1245022
Fri Oct 28 22:25:55 GMT 2022,56,1245126
Fri Oct 28 22:25:58 GMT 2022,56,1246686
Fri Oct 28 22:26:00 GMT 2022,54,1245406
Fri Oct 28 22:26:02 GMT 2022,54,1245542
Fri Oct 28 22:26:05 GMT 2022,54,1247110
Fri Oct 28 22:26:07 GMT 2022,54,1245762
Fri Oct 28 22:26:09 GMT 2022,54,1245974
Fri Oct 28 22:26:12 GMT 2022,54,1247786
Fri Oct 28 22:26:14 GMT 2022,54,1246450
Fri Oct 28 22:26:16 GMT 2022,54,1246494
Fri Oct 28 22:26:19 GMT 2022,54,1247946
Fri Oct 28 22:26:21 GMT 2022,53,1246708
Fri Oct 28 22:26:23 GMT 2022,53,1246848
Fri Oct 28 22:26:26 GMT 2022,53,1248456
Fri Oct 28 22:26:28 GMT 2022,54,1244636
Fri Oct 28 22:26:31 GMT 2022,54,1244748
Fri Oct 28 22:26:33 GMT 2022,54,1242124
Fri Oct 28 22:26:35 GMT 2022,53,1240784
Fri Oct 28 22:26:38 GMT 2022,53,1241595
