datetime,cpu,mem
Sat Oct 29 00:04:08 GMT 2022,3.7,1208075
Sat Oct 29 00:04:10 GMT 2022,15,1219761
Sat Oct 29 00:04:11 GMT 2022,15,1263367
Sat Oct 29 00:04:13 GMT 2022,15,1265478
Sat Oct 29 00:04:14 GMT 2022,15,1266711
Sat Oct 29 00:04:16 GMT 2022,36,1274117
Sat Oct 29 00:04:17 GMT 2022,36,1270641
Sat Oct 29 00:04:19 GMT 2022,36,1273010
Sat Oct 29 00:04:20 GMT 2022,36,1310459
Sat Oct 29 00:04:22 GMT 2022,41,1308107
Sat Oct 29 00:04:24 GMT 2022,41,1308275
Sat Oct 29 00:04:25 GMT 2022,41,1308310
Sat Oct 29 00:04:27 GMT 2022,41,1309828
Sat Oct 29 00:04:28 GMT 2022,14,1308572
Sat Oct 29 00:04:30 GMT 2022,14,1308536
Sat Oct 29 00:04:32 GMT 2022,14,1308880
Sat Oct 29 00:04:33 GMT 2022,14,1383148
Sat Oct 29 00:04:35 GMT 2022,30,1308588
Sat Oct 29 00:04:37 GMT 2022,30,1309009
Sat Oct 29 00:04:39 GMT 2022,30,1310353
Sat Oct 29 00:04:40 GMT 2022,-5.5,1309103
Sat Oct 29 00:04:42 GMT 2022,-5.5,1309330
Sat Oct 29 00:04:44 GMT 2022,-5.5,1311206
Sat Oct 29 00:04:46 GMT 2022,35,1309680
Sat Oct 29 00:04:47 GMT 2022,35,1310054
Sat Oct 29 00:04:49 GMT 2022,35,1311570
Sat Oct 29 00:04:51 GMT 2022,5.7,1310394
Sat Oct 29 00:04:53 GMT 2022,5.7,1310338
Sat Oct 29 00:04:55 GMT 2022,5.7,1311830
Sat Oct 29 00:04:56 GMT 2022,-5.5,1310498
Sat Oct 29 00:04:58 GMT 2022,-5.5,1310732
Sat Oct 29 00:05:00 GMT 2022,-5.5,1313597
Sat Oct 29 00:05:02 GMT 2022,5.9,1312185
Sat Oct 29 00:05:04 GMT 2022,5.9,1312115
Sat Oct 29 00:05:05 GMT 2022,5.9,1311754
Sat Oct 29 00:05:07 GMT 2022,-5.8,1310280
Sat Oct 29 00:05:09 GMT 2022,-5.8,1309092
Sat Oct 29 00:05:11 GMT 2022,-5.8,1307268
Sat Oct 29 00:05:13 GMT 2022,6.5,1306388
Sat Oct 29 00:05:15 GMT 2022,6.5,1306700
Sat Oct 29 00:05:17 GMT 2022,6.5,1308498
Sat Oct 29 00:05:19 GMT 2022,34,1305096
Sat Oct 29 00:05:21 GMT 2022,34,1307862
Sat Oct 29 00:05:22 GMT 2022,34,1310275
Sat Oct 29 00:05:24 GMT 2022,34,1306796
Sat Oct 29 00:05:27 GMT 2022,34,1308799
Sat Oct 29 00:05:29 GMT 2022,34,1311095
Sat Oct 29 00:05:31 GMT 2022,34,1309775
Sat Oct 29 00:05:33 GMT 2022,34,1309871
Sat Oct 29 00:05:35 GMT 2022,34,1320879
Sat Oct 29 00:05:37 GMT 2022,33,1310003
Sat Oct 29 00:05:39 GMT 2022,33,1309895
Sat Oct 29 00:05:40 GMT 2022,33,1311576
