datetime,cpu,mem
Sat Oct 29 00:37:02 GMT 2022,0.2,1247638
Sat Oct 29 00:37:04 GMT 2022,41,1243096
Sat Oct 29 00:37:05 GMT 2022,41,1264936
Sat Oct 29 00:37:06 GMT 2022,41,1264310
Sat Oct 29 00:37:08 GMT 2022,41,1266826
Sat Oct 29 00:37:10 GMT 2022,1.7,1267897
Sat Oct 29 00:37:11 GMT 2022,1.7,1272463
Sat Oct 29 00:37:14 GMT 2022,1.7,1289585
Sat Oct 29 00:37:16 GMT 2022,1.8,1288375
Sat Oct 29 00:37:18 GMT 2022,1.8,1288609
Sat Oct 29 00:37:20 GMT 2022,1.8,1290162
Sat Oct 29 00:37:22 GMT 2022,36,1288975
Sat Oct 29 00:37:24 GMT 2022,36,1289036
Sat Oct 29 00:37:26 GMT 2022,36,1290357
Sat Oct 29 00:37:28 GMT 2022,0.3,1289010
Sat Oct 29 00:37:30 GMT 2022,0.3,1289059
Sat Oct 29 00:37:32 GMT 2022,0.3,1290436
Sat Oct 29 00:37:34 GMT 2022,42,1289235
Sat Oct 29 00:37:36 GMT 2022,42,1289284
Sat Oct 29 00:37:38 GMT 2022,42,1290705
Sat Oct 29 00:37:40 GMT 2022,36,1289480
Sat Oct 29 00:37:42 GMT 2022,36,1289456
Sat Oct 29 00:37:44 GMT 2022,36,1291209
Sat Oct 29 00:37:47 GMT 2022,1.3,1290032
Sat Oct 29 00:37:48 GMT 2022,1.3,1290012
Sat Oct 29 00:37:50 GMT 2022,1.3,1291345
Sat Oct 29 00:37:52 GMT 2022,35,1290216
Sat Oct 29 00:37:55 GMT 2022,35,1290128
Sat Oct 29 00:37:57 GMT 2022,35,1291552
Sat Oct 29 00:37:59 GMT 2022,0.5,1290196
Sat Oct 29 00:38:01 GMT 2022,0.5,1300134
Sat Oct 29 00:38:03 GMT 2022,0.5,1293384
Sat Oct 29 00:38:05 GMT 2022,1.6,1288295
Sat Oct 29 00:38:08 GMT 2022,1.6,1283053
Sat Oct 29 00:38:10 GMT 2022,1.6,1283203
Sat Oct 29 00:38:12 GMT 2022,40,1279528
Sat Oct 29 00:38:15 GMT 2022,40,1280342
Sat Oct 29 00:38:17 GMT 2022,40,1282547
Sat Oct 29 00:38:19 GMT 2022,40,1278294
Sat Oct 29 00:38:21 GMT 2022,40,1281230
Sat Oct 29 00:38:24 GMT 2022,40,1281932
Sat Oct 29 00:38:26 GMT 2022,41,1282043
Sat Oct 29 00:38:28 GMT 2022,41,1282215
Sat Oct 29 00:38:30 GMT 2022,41,1283532
Sat Oct 29 00:38:33 GMT 2022,39,1282124
Sat Oct 29 00:38:35 GMT 2022,39,1280097
Sat Oct 29 00:38:37 GMT 2022,39,1283752
Sat Oct 29 00:38:39 GMT 2022,39,1282507
Sat Oct 29 00:38:42 GMT 2022,39,1282587
Sat Oct 29 00:38:44 GMT 2022,39,1284136
Sat Oct 29 00:38:46 GMT 2022,0.5,1282919
Sat Oct 29 00:38:48 GMT 2022,0.5,1282955
Sat Oct 29 00:38:50 GMT 2022,0.5,1284356
Sat Oct 29 00:38:53 GMT 2022,1.4,1283103
Sat Oct 29 00:38:55 GMT 2022,1.4,1283103
Sat Oct 29 00:38:57 GMT 2022,1.4,1284504
Sat Oct 29 00:38:59 GMT 2022,38,1283281
Sat Oct 29 00:39:02 GMT 2022,38,1283479
