Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
8,2710124,16,1801634,951942,20,26
87,2706692,91,2071896,1222204,95,34
188,2709536,191,2598664,1748972,195,45
288,2712684,291,3358901,2509209,295,58
390,2710744,398,3278093,2428401,405,45
495,2710796,506,3956695,3107003,510,65
590,2710672,594,4294691,3444999,597,64
690,2709896,695,5333092,4483400,698,74
791,2710304,794,4223958,3374266,797,53
891,2697184,894,3527251,2677559,896,59
991,2705676,993,2531489,1681797,996,35
1092,2711424,1094,2757494,1907802,1097,42
1192,2710972,1195,3137215,2287523,1198,49
1293,2681384,1295,3219144,2369452,1298,45
1394,2686620,1401,3105597,2255905,1406,47
1495,2691924,1502,3127108,2277416,1507,45
1594,2697380,1597,3041066,2191374,1599,43
1695,2703136,1698,2624026,1774334,1701,36
1795,2707888,1798,3132809,2283117,1800,46
1896,2711996,1899,2895108,2045416,1901,43
1996,2710608,1999,2903159,2053467,2003,44
2096,2637392,2099,4077619,3227927,2101,56
2197,2652260,2199,3198134,2348442,2202,37
2297,2655588,2300,2690406,1840714,2303,45
2397,2659044,2401,2724114,1874422,2404,50
2498,2662556,,,,,
