Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
10,2710052,18,3865954,2388307,27,66
112,2712600,121,5362186,3884539,128,82
163,2711528,168,6729444,5251797,175,80
263,2704292,269,5068593,3590946,274,68
364,2692724,368,5366721,3889074,372,63
465,2702772,470,4326731,2849084,475,62
565,2710256,568,3430382,1952735,570,44
665,2711936,668,3267994,1790347,670,41
766,2710920,768,3319359,1841712,771,44
866,2709712,869,2803158,1325511,872,41
967,2712156,969,2494844,1017197,972,40
1067,2711692,1070,2733427,1255780,1072,41
1168,2710276,1170,2659757,1182110,1172,40
1269,2646652,1271,2702777,1225130,1274,41
1369,2639452,1372,2027026,549379,1374,28
1469,2639256,1472,2093319,615672,,
