Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
83,2577848,2,3067777,1672663,6,46
183,2595104,87,3739122,2344008,91,60
284,2616688,187,4272299,2877185,192,50
384,2594176,288,3189375,1794261,292,65
485,2602668,388,4389371,2994257,393,63
585,2611108,488,4424427,3029313,492,61
685,2618716,589,3919463,2524349,593,54
786,2624420,688,3266571,1871457,690,41
887,2630124,789,3010917,1615803,791,37
987,2635332,893,2329932,934818,899,36
1089,2640788,989,2502015,1106901,992,37
1189,2645756,1097,2458994,1063880,1106,41
1289,2652424,1197,2902365,1507251,1203,45
1390,2580364,1295,2873391,1478277,1301,38
1491,2580416,1396,2910710,1515596,1403,45
1591,2580416,1499,2301252,906138,1504,35
1691,2580416,1598,2206572,811458,1604,33
1793,2580984,1699,2306953,911839,1704,31
,,1804,2321674,926560,1808,44
