Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
44,2696648,48,2574891,449679,51,52
130,2711604,134,3758719,1633507,137,57
230,2710308,233,4439116,2313904,237,60
331,2708920,336,4935528,2810316,340,68
431,2710432,435,4414255,2289043,439,55
532,2710584,535,4255218,2130006,538,71
632,2712392,635,4248668,2123456,637,56
732,2711980,735,3630245,1505033,737,46
834,2711592,842,3452548,1327336,848,48
935,2660368,945,3475211,1349999,949,47
1035,2634368,1045,2407541,282329,1050,32
1134,2634368,1137,2226613,101401,1141,33
1235,2632944,1238,2513123,387911,1240,38
1335,2632944,1338,2242422,117210,1340,34
1436,2632748,1438,2249212,124000,1441,32
1536,2632552,1539,1807036,0,1541,29
1636,2632552,1639,1793588,0,,
