datetime,cpu,mem
Fri Oct 28 22:13:19 GMT 2022,8.5,1292420
Fri Oct 28 22:13:21 GMT 2022,36,1213399
Fri Oct 28 22:13:24 GMT 2022,36,1287361
Fri Oct 28 22:13:26 GMT 2022,36,1281275
Fri Oct 28 22:13:29 GMT 2022,74,1279722
Fri Oct 28 22:13:31 GMT 2022,74,1277107
Fri Oct 28 22:13:33 GMT 2022,74,1296659
Fri Oct 28 22:13:36 GMT 2022,74,1293975
Fri Oct 28 22:13:38 GMT 2022,74,1294116
Fri Oct 28 22:13:41 GMT 2022,74,1295113
Fri Oct 28 22:13:43 GMT 2022,71,1293667
Fri Oct 28 22:13:45 GMT 2022,71,1294147
Fri Oct 28 22:13:48 GMT 2022,71,1295729
Fri Oct 28 22:13:50 GMT 2022,70,1294439
Fri Oct 28 22:13:53 GMT 2022,70,1294626
Fri Oct 28 22:13:55 GMT 2022,70,1317718
Fri Oct 28 22:13:58 GMT 2022,59,1313912
Fri Oct 28 22:14:01 GMT 2022,59,1372398
Fri Oct 28 22:14:03 GMT 2022,52,1371124
Fri Oct 28 22:14:06 GMT 2022,52,1389110
Fri Oct 28 22:14:08 GMT 2022,50,1342184
Fri Oct 28 22:14:11 GMT 2022,50,1352662
Fri Oct 28 22:14:14 GMT 2022,50,1370032
Fri Oct 28 22:14:16 GMT 2022,50,1334888
Fri Oct 28 22:14:19 GMT 2022,50,1362090
Fri Oct 28 22:14:21 GMT 2022,61,1372108
Fri Oct 28 22:14:24 GMT 2022,61,1385622
Fri Oct 28 22:14:26 GMT 2022,32,1375024
Fri Oct 28 22:14:29 GMT 2022,32,1348086
Fri Oct 28 22:14:32 GMT 2022,26,1337536
Fri Oct 28 22:14:35 GMT 2022,26,1325614
Fri Oct 28 22:14:37 GMT 2022,26,1324304
Fri Oct 28 22:14:40 GMT 2022,26,1325706
Fri Oct 28 22:14:43 GMT 2022,25,1324108
Fri Oct 28 22:14:46 GMT 2022,25,1325894
Fri Oct 28 22:14:48 GMT 2022,25,1324560
Fri Oct 28 22:14:51 GMT 2022,25,1326234
Fri Oct 28 22:14:54 GMT 2022,25,1323348
Fri Oct 28 22:14:57 GMT 2022,25,1324838
Fri Oct 28 22:14:59 GMT 2022,25,1323144
Fri Oct 28 22:15:02 GMT 2022,25,1324514
Fri Oct 28 22:15:05 GMT 2022,25,1323240
Fri Oct 28 22:15:08 GMT 2022,25,1324786
Fri Oct 28 22:15:10 GMT 2022,25,1323652
Fri Oct 28 22:15:13 GMT 2022,25,1325186
Fri Oct 28 22:15:16 GMT 2022,26,1323936
Fri Oct 28 22:15:19 GMT 2022,26,1325462
Fri Oct 28 22:15:21 GMT 2022,25,1324172
Fri Oct 28 22:15:24 GMT 2022,25,1325678
Fri Oct 28 22:15:27 GMT 2022,25,1324440
Fri Oct 28 22:15:30 GMT 2022,25,1326316
