datetime,cpu,mem
Sat Oct 29 00:22:52 GMT 2022,2.4,1305265
Sat Oct 29 00:22:53 GMT 2022,-3.9,1214796
Sat Oct 29 00:22:55 GMT 2022,-3.9,1272837
Sat Oct 29 00:22:56 GMT 2022,-3.9,1272901
Sat Oct 29 00:22:58 GMT 2022,-3.9,1273681
Sat Oct 29 00:22:59 GMT 2022,41,1263689
Sat Oct 29 00:23:01 GMT 2022,41,1263833
Sat Oct 29 00:23:03 GMT 2022,41,1262881
Sat Oct 29 00:23:05 GMT 2022,1.3,1242023
Sat Oct 29 00:23:07 GMT 2022,1.3,1242092
Sat Oct 29 00:23:09 GMT 2022,1.3,1242452
Sat Oct 29 00:23:11 GMT 2022,48,1241232
Sat Oct 29 00:23:13 GMT 2022,48,1240950
Sat Oct 29 00:23:16 GMT 2022,48,1242524
Sat Oct 29 00:23:18 GMT 2022,48,1241700
Sat Oct 29 00:23:20 GMT 2022,48,1241616
Sat Oct 29 00:23:22 GMT 2022,48,1243112
Sat Oct 29 00:23:24 GMT 2022,47,1240800
Sat Oct 29 00:23:27 GMT 2022,47,1266145
Sat Oct 29 00:23:29 GMT 2022,47,1261329
Sat Oct 29 00:23:31 GMT 2022,0.5,1259769
Sat Oct 29 00:23:33 GMT 2022,0.5,1259696
Sat Oct 29 00:23:35 GMT 2022,0.5,1303820
Sat Oct 29 00:23:37 GMT 2022,23,1315941
Sat Oct 29 00:23:39 GMT 2022,23,1315897
Sat Oct 29 00:23:41 GMT 2022,23,1309274
Sat Oct 29 00:23:42 GMT 2022,29,1274460
Sat Oct 29 00:23:45 GMT 2022,29,1281388
Sat Oct 29 00:23:47 GMT 2022,29,1290160
Sat Oct 29 00:23:49 GMT 2022,40,1307040
Sat Oct 29 00:23:51 GMT 2022,40,1287288
Sat Oct 29 00:23:53 GMT 2022,40,1297503
Sat Oct 29 00:23:56 GMT 2022,2.1,1315455
Sat Oct 29 00:23:58 GMT 2022,2.1,1315575
Sat Oct 29 00:24:00 GMT 2022,2.1,1279723
Sat Oct 29 00:24:02 GMT 2022,0.1,1278511
Sat Oct 29 00:24:04 GMT 2022,0.1,1269811
Sat Oct 29 00:24:06 GMT 2022,0.1,1267035
Sat Oct 29 00:24:08 GMT 2022,15,1256127
Sat Oct 29 00:24:10 GMT 2022,15,1256463
Sat Oct 29 00:24:12 GMT 2022,15,1257923
Sat Oct 29 00:24:14 GMT 2022,0.3,1256627
Sat Oct 29 00:24:16 GMT 2022,0.3,1256727
Sat Oct 29 00:24:18 GMT 2022,0.3,1258675
Sat Oct 29 00:24:20 GMT 2022,14,1257439
Sat Oct 29 00:24:22 GMT 2022,14,1257811
Sat Oct 29 00:24:23 GMT 2022,14,1259551
Sat Oct 29 00:24:25 GMT 2022,0.8,1257651
