datetime,cpu,mem
Fri Oct 28 18:04:47 GMT 2022,37,1241040
Fri Oct 28 18:04:49 GMT 2022,9.1,1169018
Fri Oct 28 18:04:50 GMT 2022,9.1,1238199
Fri Oct 28 18:04:51 GMT 2022,9.1,1238319
Fri Oct 28 18:04:53 GMT 2022,9.1,1240137
Fri Oct 28 18:04:54 GMT 2022,40,1229171
Fri Oct 28 18:04:56 GMT 2022,40,1229687
Fri Oct 28 18:04:57 GMT 2022,40,1226675
Fri Oct 28 18:04:59 GMT 2022,40,1228237
Fri Oct 28 18:05:00 GMT 2022,37,1209585
Fri Oct 28 18:05:02 GMT 2022,37,1209633
Fri Oct 28 18:05:03 GMT 2022,37,1209789
Fri Oct 28 18:05:04 GMT 2022,37,1210267
Fri Oct 28 18:05:06 GMT 2022,35,1208929
Fri Oct 28 18:05:07 GMT 2022,35,1209001
Fri Oct 28 18:05:09 GMT 2022,35,1208593
Fri Oct 28 18:05:11 GMT 2022,35,1210187
Fri Oct 28 18:05:13 GMT 2022,0,1208544
Fri Oct 28 18:05:14 GMT 2022,0,1209298
Fri Oct 28 18:05:16 GMT 2022,0,1210860
Fri Oct 28 18:05:18 GMT 2022,41,1209530
Fri Oct 28 18:05:19 GMT 2022,41,1209723
Fri Oct 28 18:05:21 GMT 2022,41,1239043
Fri Oct 28 18:05:23 GMT 2022,35,1232417
Fri Oct 28 18:05:25 GMT 2022,35,1231777
Fri Oct 28 18:05:26 GMT 2022,35,1230981
Fri Oct 28 18:05:28 GMT 2022,35,1232483
Fri Oct 28 18:05:29 GMT 2022,0,1231105
Fri Oct 28 18:05:31 GMT 2022,0,1231197
Fri Oct 28 18:05:32 GMT 2022,0,1231065
Fri Oct 28 18:05:34 GMT 2022,0,1232711
Fri Oct 28 18:05:35 GMT 2022,12,1231297
Fri Oct 28 18:05:37 GMT 2022,12,1231497
Fri Oct 28 18:05:38 GMT 2022,12,1231601
Fri Oct 28 18:05:40 GMT 2022,12,1236391
Fri Oct 28 18:05:41 GMT 2022,15,1278858
Fri Oct 28 18:05:42 GMT 2022,15,1293798
Fri Oct 28 18:05:44 GMT 2022,15,1298842
Fri Oct 28 18:05:45 GMT 2022,15,1305459
Fri Oct 28 18:05:47 GMT 2022,0,1299375
Fri Oct 28 18:05:48 GMT 2022,0,1308835
Fri Oct 28 18:05:50 GMT 2022,0,1337689
Fri Oct 28 18:05:52 GMT 2022,41,1305578
Fri Oct 28 18:05:54 GMT 2022,41,1380552
Fri Oct 28 18:05:56 GMT 2022,41,1344746
Fri Oct 28 18:05:57 GMT 2022,0,1343340
Fri Oct 28 18:05:59 GMT 2022,0,1335480
Fri Oct 28 18:06:00 GMT 2022,0,1259874
