datetime,cpu,mem
Fri Oct 28 21:21:55 GMT 2022,0,1279815
Fri Oct 28 21:21:56 GMT 2022,8.8,1203638
Fri Oct 28 21:21:58 GMT 2022,8.8,1275959
Fri Oct 28 21:22:00 GMT 2022,8.8,1277776
Fri Oct 28 21:22:02 GMT 2022,-3.7,1273446
Fri Oct 28 21:22:03 GMT 2022,-3.7,1267814
Fri Oct 28 21:22:06 GMT 2022,-3.7,1264090
Fri Oct 28 21:22:08 GMT 2022,0,1248476
Fri Oct 28 21:22:10 GMT 2022,0,1440927
Fri Oct 28 21:22:13 GMT 2022,0,1430279
Fri Oct 28 21:22:15 GMT 2022,56,1429180
Fri Oct 28 21:22:17 GMT 2022,56,1429335
Fri Oct 28 21:22:20 GMT 2022,56,1430212
Fri Oct 28 21:22:22 GMT 2022,48,1349775
Fri Oct 28 21:22:24 GMT 2022,48,1349911
Fri Oct 28 21:22:27 GMT 2022,48,1364515
Fri Oct 28 21:22:29 GMT 2022,46,1385780
Fri Oct 28 21:22:32 GMT 2022,46,1368307
Fri Oct 28 21:22:34 GMT 2022,38,1364843
Fri Oct 28 21:22:37 GMT 2022,38,1366367
Fri Oct 28 21:22:40 GMT 2022,17,1365023
Fri Oct 28 21:22:42 GMT 2022,17,1365027
Fri Oct 28 21:22:43 GMT 2022,17,1375039
Fri Oct 28 21:22:45 GMT 2022,0,1428355
Fri Oct 28 21:22:48 GMT 2022,0,1428447
Fri Oct 28 21:22:50 GMT 2022,0,1429783
Fri Oct 28 21:22:52 GMT 2022,0,1405171
Fri Oct 28 21:22:55 GMT 2022,0,1436743
Fri Oct 28 21:22:57 GMT 2022,0,1450405
Fri Oct 28 21:23:00 GMT 2022,53,1473787
Fri Oct 28 21:23:02 GMT 2022,53,1438375
Fri Oct 28 21:23:04 GMT 2022,53,1404355
Fri Oct 28 21:23:07 GMT 2022,27,1394663
Fri Oct 28 21:23:10 GMT 2022,27,1390659
Fri Oct 28 21:23:12 GMT 2022,27,1382103
Fri Oct 28 21:23:14 GMT 2022,0,1380987
Fri Oct 28 21:23:16 GMT 2022,0,1380935
Fri Oct 28 21:23:18 GMT 2022,0,1382119
Fri Oct 28 21:23:20 GMT 2022,14,1380815
Fri Oct 28 21:23:22 GMT 2022,14,1381219
Fri Oct 28 21:23:24 GMT 2022,14,1382807
Fri Oct 28 21:23:26 GMT 2022,15,1381447
Fri Oct 28 21:23:28 GMT 2022,15,1381575
Fri Oct 28 21:23:30 GMT 2022,15,1382515
Fri Oct 28 21:23:32 GMT 2022,14,1381415
Fri Oct 28 21:23:34 GMT 2022,14,1381291
Fri Oct 28 21:23:36 GMT 2022,14,1382843
Fri Oct 28 21:23:38 GMT 2022,15,1381563
Fri Oct 28 21:23:40 GMT 2022,15,1381591
Fri Oct 28 21:23:42 GMT 2022,15,1383183
Fri Oct 28 21:23:44 GMT 2022,14,1381887
Fri Oct 28 21:23:46 GMT 2022,14,1382019
Fri Oct 28 21:23:48 GMT 2022,14,1383559
Fri Oct 28 21:23:50 GMT 2022,15,1382271
Fri Oct 28 21:23:52 GMT 2022,15,1382787
Fri Oct 28 21:23:54 GMT 2022,15,1384331
Fri Oct 28 21:23:56 GMT 2022,15,1383195
Fri Oct 28 21:23:58 GMT 2022,15,1383251
Fri Oct 28 21:23:59 GMT 2022,15,1380467
Fri Oct 28 21:24:01 GMT 2022,15,1379107
Fri Oct 28 21:24:03 GMT 2022,15,1374815
Fri Oct 28 21:24:05 GMT 2022,15,1377011
Fri Oct 28 21:24:07 GMT 2022,14,1455804
Fri Oct 28 21:24:09 GMT 2022,14,1455892
Fri Oct 28 21:24:11 GMT 2022,14,1457248
Fri Oct 28 21:24:13 GMT 2022,17,1375691
Fri Oct 28 21:24:15 GMT 2022,17,1375795
Fri Oct 28 21:24:17 GMT 2022,17,1377199
Fri Oct 28 21:24:19 GMT 2022,15,1375843
Fri Oct 28 21:24:21 GMT 2022,15,1375815
Fri Oct 28 21:24:23 GMT 2022,15,1377311
Fri Oct 28 21:24:25 GMT 2022,15,1376039
Fri Oct 28 21:24:27 GMT 2022,15,1376251
Fri Oct 28 21:24:29 GMT 2022,15,1377751
Fri Oct 28 21:24:31 GMT 2022,14,1376515
Fri Oct 28 21:24:33 GMT 2022,14,1376511
Fri Oct 28 21:24:35 GMT 2022,14,1378143
Fri Oct 28 21:24:37 GMT 2022,14,1376863
Fri Oct 28 21:24:39 GMT 2022,14,1376799
Fri Oct 28 21:24:41 GMT 2022,14,1378351
Fri Oct 28 21:24:43 GMT 2022,0,1377063
Fri Oct 28 21:24:45 GMT 2022,0,1376999
Fri Oct 28 21:24:47 GMT 2022,0,1378535
Fri Oct 28 21:24:49 GMT 2022,0,1377167
Fri Oct 28 21:24:51 GMT 2022,0,1377483
Fri Oct 28 21:24:53 GMT 2022,0,1378915
